,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,LATITUDE,LONGITUDE
2055,2024-03-08,Townhouse,4359 Westover Pl NW,Washington,DC,20016.0,1460000.0,3.0,4.5,Wesley Heights,2740.0,1017.0,1980.0,448.0,38.935343,-77.0843153
2056,2024-03-29,Condo/Co-op,2710 Macomb St NW #302,Washington,DC,20008.0,225000.0,0.0,1.0,Forest Hills,396.0,,1960.0,501.0,38.9333125,-77.0555921
2057,2024-05-09,Single Family Residential,4914 Albemarle St NW,Washington,DC,20016.0,2115000.0,5.0,3.5,American University,3600.0,6511.0,1935.0,0.0,38.9476883,-77.0975196
2058,2024-03-26,Townhouse,2230 Cathedral Ave NW,Washington,DC,20008.0,2033750.0,5.0,4.5,Garfield,3782.0,2000.0,1910.0,0.0,38.9262097,-77.0509693
2059,2024-05-31,Single Family Residential,3020 45th St NW,Washington,DC,20016.0,1500000.0,3.0,3.5,Wesley Heights,2536.0,5000.0,1926.0,0.0,38.9307331,-77.088982
2060,2024-05-07,Single Family Residential,4501 Linnean Ave NW,Washington,DC,20008.0,2950000.0,4.0,3.5,Forest Hills,5960.0,14556.0,1934.0,0.0,38.9481844,-77.0564499
2062,2024-06-03,Condo/Co-op,3701 Connecticut Ave NW #305,Washington,DC,20008.0,285000.0,1.0,1.0,Forest Hills,564.0,,1951.0,495.0,38.9383349,-77.0592347
2063,2024-06-03,Single Family Residential,3113 Quebec Pl NW,Washington,DC,20008.0,1300000.0,3.0,2.0,Cleveland Park,1570.0,4458.0,1939.0,0.0,38.938205,-77.0628999
2064,2024-04-10,Single Family Residential,4816 Brandywine St NW,Washington,DC,20016.0,1700000.0,4.0,4.0,American University,2900.0,4382.0,1940.0,0.0,38.9494699,-77.09526
2065,2024-03-27,Single Family Residential,5514 Sherier Pl NW,Washington,DC,20016.0,3400000.0,7.0,6.0,Palisades,5521.0,6250.0,1911.0,0.0,38.9299266,-77.1085816
2066,2024-05-06,Single Family Residential,3204 Ellicott St NW,Washington,DC,20008.0,2100000.0,3.0,3.5,Forest Hills,4449.0,8057.0,1984.0,0.0,38.9531487,-77.0660323
2067,2024-05-15,Townhouse,5001 Nebraska Ave NW,Washington,DC,20008.0,995000.0,3.0,2.5,Wakefield,1748.0,2181.0,1939.0,0.0,38.954952,-77.070974
2068,2024-03-26,Townhouse,3722 Van Ness St NW,Washington,DC,20016.0,1377500.0,3.0,2.0,North Cleveland Park,1761.0,4439.0,1928.0,0.0,38.9429604,-77.0734653
2069,2024-05-07,Townhouse,2921 Cathedral Ave NW,Washington,DC,20008.0,1805000.0,4.0,3.0,Garfield,2380.0,2145.0,1925.0,0.0,38.9292511,-77.0589944
2070,2024-03-26,Condo/Co-op,4100 Cathedral Ave NW #405,Washington,DC,20016.0,449000.0,1.0,1.5,Observatory Circle,1273.0,,1965.0,1623.0,38.9295409,-77.0801744
2071,2024-04-30,Single Family Residential,4408 Springdale St NW,Washington,DC,20016.0,1550000.0,3.0,2.5,American University,2048.0,6600.0,1953.0,0.0,38.9402416,-77.0860576
2072,2024-03-19,Single Family Residential,2820 Ellicott St NW,Washington,DC,20008.0,1811000.0,4.0,2.5,Forest Hills,3542.0,11289.0,1960.0,0.0,38.9527094,-77.0581329
2073,2024-05-21,Single Family Residential,3134 Ordway St NW,Washington,DC,20008.0,1900000.0,4.0,3.5,Cleveland Park,2649.0,4347.0,1950.0,0.0,38.9361345,-77.0633797
2074,2024-05-14,Condo/Co-op,3001 Veazey Ter NW #1209,Washington,DC,20008.0,299900.0,1.0,1.0,VAN NESS NORTH,1000.0,,1967.0,1071.0,38.9449325,-77.0617849
2075,2024-04-10,Condo/Co-op,3600 39th St NW Unit E551,Washington,DC,20016.0,595000.0,2.0,1.0,Cleveland Park,1175.0,,1942.0,701.0,38.9373932,-77.0779547
2076,2024-05-24,Single Family Residential,3517 Rodman St NW,Washington,DC,20008.0,1600000.0,5.0,4.5,North Cleveland Park,3014.0,8500.0,1931.0,0.0,38.9392734,-77.0699151
2077,2024-04-23,Single Family Residential,3134 38th St NW,Washington,DC,20016.0,1780000.0,4.0,3.5,Cleveland Park,2211.0,5000.0,1940.0,0.0,38.9317587,-77.0744986
2078,2024-04-30,Condo/Co-op,3001 Porter St NW #204,Washington,DC,20008.0,375000.0,2.0,1.0,Cleveland Park,750.0,,1923.0,679.0,38.9373805,-77.0610686
2079,2024-06-03,Condo/Co-op,4100 Cathedral Ave NW Ph 17,Washington,DC,20016.0,1000000.0,2.0,2.0,Observatory Circle,2035.0,,1966.0,2579.0,38.9295409,-77.0801744
2080,2024-04-18,Condo/Co-op,3219 Wisconsin Ave NW #401,Washington,DC,20016.0,1095000.0,2.0,2.5,Cleveland Park,,,2024.0,455.0,38.9333332,-77.0720286
2081,2024-05-02,Townhouse,3625 Van Ness St NW,Washington,DC,20008.0,1715000.0,4.0,3.5,North Cleveland Park,2794.0,3614.0,1928.0,0.0,38.9433697,-77.0707809
2082,2024-05-29,Townhouse,3710 Jocelyn St NW,Washington,DC,20015.0,937500.0,3.0,1.5,Chevy Chase,1496.0,1508.0,1939.0,0.0,38.9595056,-77.0705042
2083,2024-05-24,Single Family Residential,4437 Faraday Pl NW,Washington,DC,20016.0,1446500.0,3.0,3.0,American University,1799.0,3413.0,1931.0,0.0,38.9555384,-77.0876313
2084,2024-05-06,Townhouse,3002 Ordway St NW,Washington,DC,20008.0,1528000.0,4.0,3.0,Cleveland Park,2650.0,3125.0,1925.0,0.0,38.9356916,-77.061313
2085,2024-04-30,Townhouse,3435 Quebec St NW,Washington,DC,20016.0,1650000.0,4.0,2.5,Cleveland Park,2673.0,3200.0,1920.0,0.0,38.9382856,-77.0683586
2086,2024-03-19,Townhouse,3738 Veazey St NW,Washington,DC,20016.0,1488000.0,3.0,4.0,North Cleveland Park,2295.0,5083.0,1926.0,0.0,38.9437625,-77.0743273
2087,2024-03-26,Condo/Co-op,2939 Van Ness St NW #943,Washington,DC,20008.0,249000.0,1.0,1.0,Forest Hills,563.0,,1964.0,697.0,38.9444021,-77.0601378
2088,2024-03-14,Single Family Residential,3637 Appleton St NW,Washington,DC,20008.0,1310000.0,5.0,3.5,Wakefield,2912.0,6205.0,1952.0,0.0,38.9489811,-77.0720736
2089,2024-03-29,Condo/Co-op,2737 Devonshire Pl NW #222,Washington,DC,20008.0,517500.0,1.0,1.0,Garfield,780.0,,1929.0,633.0,38.9317585,-77.0575295
2090,2024-05-10,Single Family Residential,5440 Nebraska Ave NW,Washington,DC,20015.0,1300000.0,4.0,2.5,Chevy Chase,1729.0,5000.0,1926.0,0.0,38.9624947,-77.0652833
2091,2024-04-03,Single Family Residential,3900 Ingomar St NW,Washington,DC,20015.0,2595000.0,7.0,4.5,Chevy Chase,4900.0,6501.0,1923.0,0.0,38.9581584,-77.0773796
2092,2024-04-30,Condo/Co-op,2800 Wisconsin Ave NW #702,Washington,DC,20007.0,225000.0,0.0,1.0,Observatory Circle,392.0,,1964.0,507.0,38.9261802,-77.0732043
2093,2024-05-31,Single Family Residential,4304 Yuma St NW,Washington,DC,20016.0,1407500.0,4.0,2.0,American University,1696.0,5469.0,1936.0,0.0,38.9461016,-77.0843041
2094,2024-05-14,Condo/Co-op,4007 Connecticut Ave NW #510,Washington,DC,20008.0,365000.0,1.0,1.0,Forest Hills,655.0,,1930.0,335.0,38.9412597,-77.0613484
2095,2024-03-29,Townhouse,3417 Porter St NW,Washington,DC,20016.0,1535000.0,5.0,3.5,Cleveland Park,2682.0,3598.0,1921.0,0.0,38.9375642,-77.0670652
2096,2024-05-03,Condo/Co-op,4000 Cathedral Ave NW #855,Washington,DC,20016.0,273000.0,1.0,1.0,Observatory Circle,1000.0,,1931.0,1239.0,38.9289777,-77.0791557
2097,2024-03-08,Townhouse,3823 Cathedral Ave NW,Washington,DC,20016.0,2795000.0,4.0,4.5,Observatory Circle,3559.0,2880.0,1926.0,0.0,38.9292471,-77.075577
2098,2024-04-22,Condo/Co-op,3863 Rodman St NW Unit C51,Washington,DC,20016.0,580000.0,2.0,1.0,Cleveland Park,861.0,,1942.0,514.0,38.9395445,-77.0768108
2099,2024-04-19,Condo/Co-op,4600 Connecticut Ave NW #203,Washington,DC,20008.0,241000.0,1.0,1.0,Wakefield,553.0,,1948.0,647.0,38.9502949,-77.0675324
2100,2024-05-14,Condo/Co-op,2710 Macomb St NW #314,Washington,DC,20008.0,457770.0,2.0,1.0,Forest Hills,800.0,,1960.0,641.0,38.9333125,-77.0555921
2101,2024-05-02,Condo/Co-op,2854 Connecticut Ave NW #21,Washington,DC,20008.0,233000.0,0.0,1.0,Garfield,361.0,,1930.0,290.0,38.9279665,-77.0544226
2102,2024-04-26,Single Family Residential,4118 Legation St NW,Washington,DC,20015.0,950000.0,2.0,2.0,Chevy Chase,1353.0,4582.0,1944.0,0.0,38.9618216,-77.0815276
2103,2024-05-01,Condo/Co-op,2725 Connecticut Ave NW #208,Washington,DC,20008.0,650000.0,2.0,2.0,Garfield,945.0,,1989.0,676.0,38.9263696,-77.0527347
2104,2024-03-08,Condo/Co-op,2939 Van Ness St NW #747,Washington,DC,20008.0,550000.0,2.0,2.0,Forest Hills,1225.0,,1964.0,1457.0,38.9444021,-77.0601378
2105,2024-04-12,Condo/Co-op,4201 Cathedral Ave NW Unit 821E,Washington,DC,20016.0,295000.0,1.0,1.0,Wesley Heights,888.0,,1960.0,966.0,38.9306264,-77.0829866
2106,2024-05-31,Single Family Residential,4339 Windom Pl NW,Washington,DC,20016.0,1237000.0,3.0,1.5,American University,2163.0,4539.0,1950.0,0.0,38.9457363,-77.0853382
2107,2024-06-03,Condo/Co-op,3901 Tunlaw Rd NW #303,Washington,DC,20007.0,450000.0,2.0,1.0,Observatory Circle,917.0,,1952.0,648.0,38.9259662,-77.0781679
2108,2024-04-30,Condo/Co-op,4000 Cathedral Ave NW Unit 418B,Washington,DC,20016.0,185000.0,0.0,1.0,Observatory Circle,600.0,,1931.0,788.0,38.9289777,-77.0791557
2109,2024-04-30,Condo/Co-op,3219 Wisconsin Ave NW #201,Washington,DC,20016.0,550000.0,1.0,1.0,Cleveland Park,640.0,,2024.0,239.0,38.9333332,-77.0720286
2110,2024-06-03,Condo/Co-op,3601 Connecticut Ave NW #512,Washington,DC,20008.0,490000.0,1.0,1.0,CLEVELAND PARK,950.0,,1928.0,895.0,38.9379083,-77.0586498
2111,2024-04-05,Condo/Co-op,3901 Cathedral Ave NW #611,Washington,DC,20016.0,245000.0,1.0,1.0,Observatory Circle,513.0,,1938.0,603.0,38.9296187,-77.0777168
2112,2024-05-28,Condo/Co-op,4201 Cathedral Ave NW Unit 1413W,Washington,DC,20016.0,370000.0,1.0,1.0,Wesley Heights,940.0,,1960.0,966.0,38.9306264,-77.0829866
2113,2024-04-18,Condo/Co-op,4100 Cathedral Ave NW #814,Washington,DC,20016.0,479000.0,1.0,1.5,Observatory Circle,1273.0,,1966.0,1496.0,38.9295409,-77.0801744
2114,2024-04-19,Single Family Residential,3737 Kanawha St NW,Washington,DC,20015.0,1320000.0,4.0,3.0,Chevy Chase,2671.0,4202.0,1913.0,0.0,38.9605001,-77.0718038
2115,2024-05-30,Townhouse,3724 Jocelyn St NW,Washington,DC,20015.0,1422500.0,5.0,3.5,Chevy Chase,2700.0,1938.0,1913.0,0.0,38.9595114,-77.0712328
2116,2024-05-17,Single Family Residential,3900 49th St NW,Washington,DC,20016.0,1790000.0,4.0,4.5,Spring Valley,3081.0,4480.0,1938.0,0.0,38.9405764,-77.0970105
2117,2024-05-03,Condo/Co-op,4444 Connecticut Ave NW #201,Washington,DC,20008.0,525000.0,2.0,1.0,North Cleveland Park,875.0,,1982.0,421.0,38.9477647,-77.065961
2118,2024-05-06,Single Family Residential,3935 Massachusetts Ave NW,Washington,DC,20016.0,2500000.0,6.0,4.5,Cleveland Park,3450.0,12500.0,1937.0,0.0,38.9329212,-77.0783688
2119,2024-04-16,Condo/Co-op,3900 Watson Pl NW Unit A2D,Washington,DC,20016.0,478000.0,2.0,2.0,Observatory Circle,1250.0,,1960.0,1739.0,38.9277136,-77.0786158
2120,2024-05-13,Single Family Residential,5415 Hawthorne Pl NW,Washington,DC,20016.0,1640000.0,4.0,3.5,Kent,2740.0,4133.0,1931.0,0.0,38.9296781,-77.1047924
2121,2024-04-19,Townhouse,3243 Sutton Pl NW Unit B,Washington,DC,20016.0,930000.0,2.0,2.5,Wesley Heights,1332.0,,1980.0,712.0,38.9321154,-77.0808419
2122,2024-03-28,Condo/Co-op,4000 Cathedral Ave NW Unit 645-B,Washington,DC,20016.0,219000.0,1.0,1.0,Observatory Circle,625.0,,1931.0,788.0,38.9289777,-77.0791557
2123,2024-05-31,Condo/Co-op,4301 Massachusetts Ave NW #5007,Washington,DC,20016.0,280000.0,1.0,1.0,Cleveland Park,969.0,,1951.0,1048.0,38.9366831,-77.0831187
2124,2024-03-28,Condo/Co-op,4000 Cathedral Ave NW Unit 326B,Washington,DC,20016.0,302000.0,1.0,1.0,OBSERVATORY CIRCLE,1033.0,,1931.0,1282.0,38.9289777,-77.0791557
2125,2024-04-19,Condo/Co-op,3101 New Mexico Ave NW #509,Washington,DC,20016.0,735000.0,2.0,2.0,Wesley Heights,1653.0,,1979.0,1421.0,38.9329214,-77.0828428
2126,2024-04-05,Condo/Co-op,2755 Ordway St NW #204,Washington,DC,20008.0,209000.0,0.0,1.0,Forest Hills,439.0,,1965.0,473.0,38.9355933,-77.0575032
2127,2024-05-21,Townhouse,3802 Klingle Pl NW,Washington,DC,20016.0,1650000.0,4.0,3.5,Observatory Circle,2964.0,3000.0,1975.0,0.0,38.9295827,-77.0753259
2129,2024-04-30,Single Family Residential,4102 46th St NW,Washington,DC,20016.0,1320000.0,3.0,3.0,American University,2232.0,5759.0,1969.0,0.0,38.9427494,-77.091037
2130,2024-03-14,Condo/Co-op,3000 Tilden St NW Unit 104I,Washington,DC,20008.0,325000.0,1.0,1.0,North Cleveland Park,800.0,,1929.0,759.0,38.9406501,-77.0619521
2131,2024-05-13,Condo/Co-op,4111 Connecticut Ave NW Unit B003,Washington,DC,20008.0,384000.0,1.0,1.0,Forest Hills,739.0,,2023.0,436.0,38.9426566,-77.0622595
2132,2024-04-12,Single Family Residential,5012 Hawthorne Pl NW,Washington,DC,20016.0,1799000.0,6.0,4.5,Kent,3754.0,5040.0,1965.0,0.0,38.9293925,-77.1012987
2133,2024-05-15,Single Family Residential,4624 Asbury Pl NW,Washington,DC,20016.0,2750000.0,7.0,4.5,American University,5322.0,7170.0,1964.0,0.0,38.9505849,-77.0958163
2134,2024-04-26,Condo/Co-op,3618 Connecticut Ave NW #405,Washington,DC,20008.0,200000.0,1.0,1.0,Cleveland Park,778.0,,1923.0,1023.0,38.9374959,-77.0601566
2135,2024-04-17,Condo/Co-op,3901 Cathedral Ave NW #211,Washington,DC,20016.0,250000.0,1.0,1.0,Observatory Circle,531.0,,1938.0,604.0,38.9296187,-77.0777168
2136,2024-03-15,Condo/Co-op,3620 Connecticut Ave NW #8,Washington,DC,20008.0,270000.0,1.0,1.0,Cleveland Park,610.0,,1927.0,507.0,38.9376685,-77.0600889
2137,2024-05-03,Single Family Residential,2757 Brandywine St NW,Washington,DC,20008.0,1900000.0,4.0,4.5,Forest Hills,3600.0,7816.0,1928.0,0.0,38.9499825,-77.0555452
2138,2024-03-22,Condo/Co-op,3883 Connecticut Ave NW #702,Washington,DC,20008.0,445000.0,1.0,1.0,Forest Hills,750.0,,2002.0,593.0,38.9401354,-77.0599093
2139,2024-05-14,Single Family Residential,2733 35th St NW,Washington,DC,20007.0,3917500.0,6.0,6.5,Observatory Circle,7722.0,12863.0,1925.0,0.0,38.9260118,-77.0684536
2140,2024-05-06,Condo/Co-op,2800 Wisconsin Ave NW #401,Washington,DC,20007.0,215000.0,0.0,1.0,Observatory Circle,464.0,,1964.0,567.0,38.9261802,-77.0732043
2141,2024-04-15,Condo/Co-op,4301 Military Rd NW #305,Washington,DC,20015.0,1095000.0,2.0,2.0,Chevy Chase,1440.0,,2007.0,1564.0,38.9614788,-77.0842816
2142,2024-05-09,Single Family Residential,2905 Ellicott St NW,Washington,DC,20008.0,2300000.0,4.0,4.0,Forest Hills,3065.0,12258.0,1961.0,0.0,38.9538879,-77.0591686
2143,2024-04-19,Townhouse,4115 Fessenden St NW,Washington,DC,20016.0,1875000.0,4.0,3.5,Chevy Chase,1948.0,6868.0,1910.0,0.0,38.9548827,-77.0812887
2144,2024-03-13,Single Family Residential,4406 35th St NW,Washington,DC,20008.0,1670000.0,5.0,4.0,North Cleveland Park,2775.0,3705.0,1951.0,0.0,38.9466315,-77.0675767
2145,2024-05-07,Condo/Co-op,3101 New Mexico Ave NW #527,Washington,DC,20016.0,594000.0,1.0,1.0,Wesley Heights,1173.0,,1979.0,1016.0,38.9329214,-77.0828428
2146,2024-05-17,Condo/Co-op,4201 Cathedral Ave NW Unit 602W,Washington,DC,20016.0,365000.0,2.0,1.5,Wesley Heights,1155.0,,1960.0,1300.0,38.9306264,-77.0829866
2147,2024-04-03,Single Family Residential,4926 Sedgwick St NW,Washington,DC,20016.0,1875000.0,5.0,4.0,Spring Valley,3923.0,10629.0,1938.0,0.0,38.9401174,-77.0981968
2148,2024-05-31,Condo/Co-op,3101 New Mexico Ave NW #225,Washington,DC,20016.0,680000.0,2.0,2.0,Wesley Heights,1653.0,,1979.0,1446.0,38.9329214,-77.0828428
2149,2024-05-09,Condo/Co-op,3016 Tilden St NW #304,Washington,DC,20008.0,690000.0,2.0,1.5,North Cleveland Park,1250.0,,1928.0,1250.0,38.9405787,-77.0624277
2150,2024-03-27,Condo/Co-op,4201 Cathedral Ave NW Unit 122W,Washington,DC,20016.0,275200.0,1.0,1.0,Wesley Heights,1045.0,,1960.0,1136.0,38.9306264,-77.0829866
2151,2024-04-23,Condo/Co-op,3016 Tilden St NW #101,Washington,DC,20008.0,699000.0,2.0,2.0,North Cleveland Park,1392.0,,1928.0,978.0,38.9405787,-77.0624277
2152,2024-04-19,Condo/Co-op,3821 39th St NW Unit F96,Washington,DC,20016.0,574000.0,2.0,1.0,Cleveland Park,1000.0,,1942.0,596.0,38.9395615,-77.0778428
2153,2024-05-31,Condo/Co-op,4201 Cathedral Ave NW Unit 1022E,Washington,DC,20016.0,310000.0,1.0,1.0,Wesley Heights,1045.0,,1960.0,1191.0,38.9306264,-77.0829866
2154,2024-05-03,Single Family Residential,4527 Warren St NW,Washington,DC,20016.0,2260000.0,6.0,4.5,American University,3472.0,3646.0,1936.0,0.0,38.9449831,-77.0897089
2155,2024-05-16,Single Family Residential,5002 Hurst Ter NW,Washington,DC,20016.0,3700000.0,7.0,6.0,Kent,8039.0,11203.0,2023.0,0.0,38.9289156,-77.1002648
2156,2024-04-09,Condo/Co-op,4319 Harrison St NW #4,Washington,DC,20015.0,679000.0,2.0,2.5,American University,907.0,,2022.0,319.0,38.9572401,-77.0850525
2157,2024-03-25,Single Family Residential,4718 Brandywine St NW,Washington,DC,20016.0,1950000.0,5.0,3.5,American University,2660.0,4330.0,1947.0,0.0,38.9494847,-77.0934948
2158,2024-05-02,Condo/Co-op,4600 Connecticut Ave NW #905,Washington,DC,20008.0,390000.0,2.0,2.0,Wakefield,1049.0,,1948.0,1093.0,38.9502949,-77.0675324
2159,2024-03-11,Single Family Residential,3420 Newark St NW,Washington,DC,20016.0,3600000.0,6.0,4.5,Cleveland Park,4300.0,5782.0,1910.0,0.0,38.9344357,-77.0677341
2160,2024-04-03,Condo/Co-op,3041 Sedgwick St NW Unit 203D,Washington,DC,20008.0,570000.0,2.0,1.0,CLEVELAND PARK,1130.0,,1928.0,1089.0,38.9401176,-77.0626075
2161,2024-03-29,Condo/Co-op,4000 Cathedral Ave NW Unit 105B,Washington,DC,20016.0,355000.0,1.0,1.0,Observatory Circle,950.0,,1931.0,1282.0,38.9289777,-77.0791557
2162,2024-04-15,Condo/Co-op,3101 New Mexico Ave NW #532,Washington,DC,20016.0,590000.0,1.0,1.0,Wesley Heights,1156.0,,1979.0,1001.0,38.9329214,-77.0828428
2163,2024-03-15,Condo/Co-op,4201 Cathedral Ave NW Unit 416E,Washington,DC,20016.0,282000.0,1.0,1.0,Wesley Heights,902.0,,1960.0,986.0,38.9306264,-77.0829866
2164,2024-04-30,Single Family Residential,3024 44th St NW,Washington,DC,20016.0,5300000.0,6.0,5.5,Wesley Heights,5900.0,16200.0,1926.0,0.0,38.9296283,-77.086542
2165,2024-03-15,Townhouse,4370 Westover Pl NW,Washington,DC,20016.0,1275000.0,3.0,3.5,Wesley Heights,2403.0,,1978.0,434.0,38.9358373,-77.0854665
2166,2024-05-03,Condo/Co-op,3219 Wisconsin Ave NW #601,Washington,DC,20016.0,1250000.0,2.0,2.5,Cleveland Park,1261.0,,2024.0,455.0,38.9333332,-77.0720286
2167,2024-05-28,Condo/Co-op,5406 Connecticut Ave NW #606,Washington,DC,20015.0,275000.0,1.0,1.0,Chevy Chase,794.0,,1963.0,888.0,38.9614498,-77.0739356
2168,2024-06-03,Single Family Residential,5020 Palisade Ln NW,Washington,DC,20016.0,3375000.0,5.0,4.5,Kent,4625.0,16504.0,1941.0,0.0,38.9343037,-77.1057495
2169,2024-03-08,Condo/Co-op,4025 Connecticut Ave NW #403,Washington,DC,20008.0,449900.0,1.0,1.0,Forest Hills,760.0,,1999.0,447.0,38.9416108,-77.0616182
2170,2024-04-22,Condo/Co-op,4301 Massachusetts Ave NW #2010,Washington,DC,20016.0,317000.0,1.0,1.0,Cleveland Park,769.0,,1951.0,825.0,38.9367653,-77.083094
2171,2024-04-25,Condo/Co-op,4201 Cathedral Ave NW Unit 1203E,Washington,DC,20016.0,305000.0,1.0,1.0,Wesley Heights,963.0,,1960.0,1104.0,38.9306264,-77.0829866
2172,2024-05-01,Condo/Co-op,3701 Connecticut Ave NW #340,Washington,DC,20008.0,399900.0,2.0,1.0,Forest Hills,894.0,,1951.0,880.0,38.9383394,-77.0593591
2173,2024-03-14,Condo/Co-op,4200 Cathedral Ave NW #508,Washington,DC,20016.0,282000.0,1.0,1.0,Wesley Heights,765.0,,1957.0,921.0,38.9297267,-77.0829834
2174,2024-03-12,Single Family Residential,3540 Springland Ln NW,Washington,DC,20008.0,2960000.0,5.0,4.5,North Cleveland Park,4803.0,9805.0,1939.0,0.0,38.9396822,-77.0701622
2175,2024-05-22,Condo/Co-op,3033 New Mexico Ave NW #106,Washington,DC,20016.0,280000.0,1.0,1.0,Wesley Heights,723.0,,1959.0,819.0,38.9288388,-77.082932
2176,2024-04-09,Condo/Co-op,2727 Ordway St NW #2,Washington,DC,20008.0,712000.0,3.0,2.0,Forest Hills,1530.0,,1944.0,889.0,38.9349554,-77.0561091
2177,2024-03-22,Condo/Co-op,3601 Wisconsin Ave NW #808,Washington,DC,20016.0,224000.0,0.0,1.0,Cleveland Park,569.0,,1950.0,731.0,38.9373059,-77.0738145
2178,2024-03-22,Condo/Co-op,3900 Watson Pl NW Unit B-4BC,Washington,DC,20016.0,969000.0,3.0,3.5,Observatory Circle,2400.0,,1960.0,3695.0,38.9277136,-77.0786158
2179,2024-05-10,Single Family Residential,3060 Ellicott St NW,Washington,DC,20008.0,7975000.0,6.0,7.5,Forest Hills,10550.0,17625.0,2020.0,0.0,38.9529634,-77.0631049
2180,2024-04-09,Single Family Residential,4605 46th St NW,Washington,DC,20016.0,1840000.0,4.0,4.5,American University,1665.0,4400.0,1935.0,0.0,38.9499855,-77.090329
2181,2024-04-22,Condo/Co-op,3701 Connecticut Ave NW #112,Washington,DC,20008.0,230500.0,1.0,1.0,Forest Hills,862.0,,1951.0,874.0,38.9383394,-77.0593591
2182,2024-05-03,Condo/Co-op,2755 Ordway St NW #301,Washington,DC,20008.0,210000.0,0.0,1.0,Forest Hills,320.0,,1965.0,345.0,38.9355933,-77.0575032
2183,2024-04-29,Condo/Co-op,2755 Ordway St NW #105,Washington,DC,20008.0,216000.0,0.0,1.0,Forest Hills,443.0,,1965.0,477.0,38.9355933,-77.0575032
2184,2024-03-21,Condo/Co-op,3041 Sedgwick St NW Unit 403D,Washington,DC,20008.0,575000.0,2.0,1.0,TILDEN GARDENS,1061.0,,1928.0,936.0,38.9401176,-77.0626075
2185,2024-05-03,Condo/Co-op,4101 Cathedral Ave NW #807,Washington,DC,20016.0,335000.0,1.0,1.0,Observatory Circle,950.0,,1962.0,1246.0,38.9305425,-77.0795154
2186,2024-04-18,Condo/Co-op,2939 Van Ness St NW #820,Washington,DC,20008.0,294000.0,1.0,1.0,Forest Hills,790.0,,1964.0,976.0,38.9444021,-77.0601378
2187,2024-04-19,Townhouse,4331 Embassy Park Dr NW,Washington,DC,20016.0,1095000.0,3.0,3.5,Wesley Heights,1832.0,924.0,1979.0,550.0,38.934481,-77.08488
2188,2024-03-15,Condo/Co-op,3600 Connecticut Ave NW #405,Washington,DC,20008.0,150000.0,0.0,1.0,Cleveland Park,378.0,,1928.0,417.0,38.9370668,-77.0597294
2189,2024-03-28,Condo/Co-op,4000 Cathedral Ave NW Unit 151 B,Washington,DC,20016.0,354000.0,1.0,1.0,Observatory Circle,1050.0,,1931.0,1282.0,38.9289777,-77.0791557
2190,2024-04-12,Townhouse,2928 Upton St NW,Washington,DC,20008.0,1400000.0,7.0,3.5,Forest Hills,3750.0,3488.0,1915.0,0.0,38.9418241,-77.0601503
2191,2024-04-19,Condo/Co-op,4000 Cathedral Ave NW Unit 621B,Washington,DC,20016.0,315000.0,1.0,1.0,Observatory Circle,1000.0,,1931.0,1577.0,38.9289777,-77.0791557
2192,2024-04-15,Single Family Residential,5125 52nd St NW,Washington,DC,20016.0,1930000.0,6.0,4.5,Spring Valley,5848.0,8068.0,1996.0,129.0,38.9446773,-77.1030971
2193,2024-04-29,Condo/Co-op,4301 Military Rd NW #505,Washington,DC,20015.0,1140000.0,2.0,2.0,Chevy Chase,1440.0,,2007.0,1490.0,38.9614931,-77.0843059
2194,2024-04-05,Single Family Residential,6701 Piney Branch Rd NW,Washington,DC,20012.0,829000.0,5.0,4.0,Brightwood,2886.0,3667.0,1938.0,0.0,38.9715025,-77.0239151
2195,2024-05-16,Single Family Residential,3314 Quesada St NW,Washington,DC,20015.0,2025000.0,5.0,4.5,Chevy Chase,3613.0,6909.0,1934.0,0.0,38.9683947,-77.0676401
2196,2024-05-31,Condo/Co-op,7175 12th St NW Unit 606,Washington,DC,20012.0,809000.0,2.0,2.0,SHEPHERD PARK,1039.0,,2023.0,689.0,38.97692,-77.0276172
2197,2024-04-18,Townhouse,815 Marietta Pl NW,Washington,DC,20011.0,450000.0,4.0,1.5,Petworth,1436.0,1508.0,1926.0,0.0,38.9593651,-77.0248166
2198,2024-05-20,Single Family Residential,2928 Mckinley St NW,Washington,DC,20015.0,1000000.0,5.0,4.0,Chevy Chase,2476.0,6000.0,1936.0,0.0,38.9646592,-77.0599703
2199,2024-03-28,Condo/Co-op,911 Kennedy St NW #7,Washington,DC,20011.0,430000.0,2.0,2.5,Petworth,911.0,,2007.0,280.0,38.9565153,-77.026378
2200,2024-04-08,Single Family Residential,6012 Nebraska Ave NW,Washington,DC,20015.0,1425000.0,4.0,3.5,Chevy Chase,4200.0,5584.0,1955.0,0.0,38.9691583,-77.0575032
