,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,closest_greenspace_direct,closest_greenspace_area,closest_metro_direct,closest_school_direct,closest_college_direct,closest_shop_direct,closest_tourism_direct,closest_leisure_direct,PROPERTY TYPE_Condo/Co-op,PROPERTY TYPE_Single Family Residential,PROPERTY TYPE_Townhouse,TARGET_ENCODED_PRICE_50,all_greenspace_area_under2.5km,crosses_highway_under2.5km
2233,2.0,2.0,846.0,0.0,2023.0,219.0,0.2131593029028501,1550.0792869795114,0.9177645446010436,0.1038534104958247,3.917574568642498,3.404788243272752,1.278490835034882,0.417421719059165,1,0,0,952545.4545454546,8377247.83843855,False
2234,3.0,2.0,1768.0,4820.0,1950.0,0.0,0.0883159536404123,10585.873470783234,1.3102935789146983,0.2551666102423624,5.106691765988717,2.635808201244159,0.1457759053861309,1.1562143985097593,0,1,0,1696862.7647058824,1046437.7643437996,False
2235,3.0,2.5,1505.0,2200.0,1926.0,0.0,0.2498622539064453,536.9571394601371,1.6197527844218556,0.3349757312607455,3.4889720922320904,2.787995423056828,0.8249753584754081,0.5484885400749323,0,0,1,1696862.7647058824,8384275.863404429,False
2236,3.0,1.5,1504.0,3068.0,1947.0,0.0,0.1112941048562008,10585.873470783234,1.1178304110838773,0.265615588579732,5.109180004584162,2.4485000855336847,0.1555531528266792,0.9831666407918934,0,0,1,1696862.7647058824,8228533.645065375,False
2237,3.0,2.5,1658.0,0.0,1982.0,657.0,0.0490753515424636,7170312.5161903305,0.953976078417998,0.1190706733928589,1.402685385648213,0.8293878892337861,0.4584837859500034,0.4878562591971894,0,0,1,730622.5657894737,8809576.51478735,False
2238,4.0,3.5,2322.0,2850.0,1932.0,0.0,0.1721621958965494,1625.1030725028832,1.436358232347042,0.1933710735678218,3.615686637727301,2.990377742615669,1.063204029081512,0.3484108897577359,0,0,1,1696862.7647058824,8371666.690572165,False
2239,3.0,3.5,1668.0,2311.0,1952.0,0.0,0.2999808889772765,19575.72511434555,0.8492820424028659,0.4528547483130676,4.464145634196431,4.05862694369202,1.5701543730283902,0.5167195909049862,0,0,1,0.0,1015250.1582689858,False
2240,4.0,3.5,2660.0,4800.0,1942.0,0.0,0.1950114210363097,10585.873470783234,1.4311832008365313,0.2701889170016869,5.084212746702062,2.7528960297601315,0.2696511031615176,1.2719028031084028,0,1,0,1696862.7647058824,1045867.872292632,False
2241,5.0,3.5,2460.0,2800.0,1928.0,0.0,0.0992948291300275,536.9571394601371,1.426632100110312,0.332512172527535,3.171485641015115,2.5991466489568427,0.9407871292996968,0.5032320997634009,0,0,1,730622.5657894737,8393568.017490258,False
2242,4.0,2.0,1616.0,2442.0,1929.0,0.0,0.2823121745045965,460179.86310639686,1.4168461164756632,0.628923798351725,4.205651258979163,2.5093376271029326,0.4487388749496669,1.101541602444928,0,0,1,1696862.7647058824,8319238.70100156,False
2243,4.0,3.5,2052.0,2466.0,1936.0,0.0,0.1010282417438337,1550.0792869795114,0.7288218245683089,0.2700442073045382,3.582826285141549,3.2693243852594565,1.6128935908468496,0.3557001862057723,0,0,1,678467.3728813559,8419337.208645478,False
2244,3.0,1.5,1531.0,2592.0,1950.0,0.0,0.2269929027030485,19575.72511434555,0.9035037421426544,0.3857867952566055,4.538101588085886,3.9745947224914495,1.488361345741838,0.5925784287717918,0,0,1,1696862.7647058824,980226.8751487724,False
2245,3.0,2.0,1582.0,2286.0,1937.0,0.0,0.1479637870157291,21780.83817857504,1.0768985934779258,0.2265750530046634,3.397863978295369,2.952441517472719,1.3021804064385476,0.1620862312538699,0,0,1,1696862.7647058824,8424648.871768769,False
2246,3.0,3.5,1949.0,1584.0,1925.0,0.0,0.1293625275171749,771.2010271325707,1.3903195540214863,0.5836868918728179,3.114703924260505,2.392198801091296,0.6233958043741666,0.7907275317729731,0,0,1,1696862.7647058824,8407270.873593042,False
2247,3.0,2.5,1287.0,2433.0,1942.0,0.0,0.2690504571571868,10585.873470783234,1.4477532747572603,0.1321792968671337,4.928869532766456,2.7779199367512275,0.3070521204718549,1.3050261708021242,0,0,1,730622.5657894737,1057937.9318440151,False
2248,4.0,3.5,1897.0,2545.0,1927.0,0.0,0.1532081230166785,536.9571394601371,1.5499918632948746,0.4334513049238252,3.256050433195417,2.5591326816177395,0.7148947271100683,0.6486648258763592,0,0,1,1696862.7647058824,8389465.538585912,False
