,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,LATITUDE,LONGITUDE,closest_greenspace_direct,closest_greenspace_loc,closest_metro_direct,closest_metro_loc
1886,2024-03-19,Single Family Residential,120 N Liberty St,Arlington,VA,22203.0,1270000.0,4.0,3.5,SPY HILL BLVD MANOR,3185.0,4025.0,1979.0,29.0,38.8693895,-77.1370426,0.3078025904324319,"(38.86961689291186, -77.13349923999102)",2.4936137539749716,"(38.8858917, -77.1565484)"
1887,2024-05-31,Single Family Residential,4700 2nd St N,Arlington,VA,22203.0,993000.0,3.0,2.0,ARLINGTON FOREST,1716.0,6250.0,1941.0,0.0,38.8697334,-77.1144704,0.2962559540619078,"(38.87015187625573, -77.1178499490809)",1.3763592699523697,"(38.8818707, -77.1113508)"
1888,2024-03-20,Single Family Residential,124 S Park Dr,Arlington,VA,22204.0,727000.0,3.0,1.0,BARCROFT,1144.0,5768.0,1940.0,0.0,38.8640339,-77.1172928,0.24998831411663636,"(38.86231692761927, -77.11915673376518)",2.048982085365533,"(38.8818707, -77.1113508)"
1889,2024-03-29,Condo/Co-op,3701 5th St S #408,Arlington,VA,22204.0,150000.0,0.0,1.0,STRATTON HOUSE,490.0,,1958.0,518.0,38.8668515,-77.0978596,0.5039055329358508,"(38.868736006452735, -77.10315286297983)",1.8376073251389575,"(38.8828279, -77.1032885)"
1890,2024-04-15,Single Family Residential,309 N Greenbrier St N,Arlington,VA,22203.0,1194000.0,3.0,3.0,ARLINGTON FOREST,2372.0,6575.0,1941.0,0.0,38.8711039,-77.1212347,0.20771796123202574,"(38.86924361704377, -77.12101609617818)",1.4715219926863559,"(38.8818707, -77.1113508)"
1891,2024-05-13,Single Family Residential,375 S George Mason Dr,Arlington,VA,22204.0,842500.0,4.0,2.0,BARCROFT,1888.0,8995.0,1949.0,0.0,38.8652543,-77.1052999,0.102610680242958,"(38.86573515439331, -77.10631145220218)",1.9204771055446832,"(38.8818707, -77.1113508)"
1892,2024-05-15,Single Family Residential,968 N Rochester St,Arlington,VA,22205.0,1415000.0,4.0,3.5,MADISON MANOR,3907.0,11330.0,1961.0,0.0,38.8771337,-77.1516639,0.596521053419485,"(38.88229745746527, -77.14979573214393)",1.0616651882388437,"(38.8858917, -77.1565484)"
1893,2024-05-30,Single Family Residential,2616 2nd Rd N,Arlington,VA,22201.0,2385000.0,5.0,4.5,CLARENDON,5168.0,6250.0,2020.0,0.0,38.8776203,-77.0893173,0.055225213588318486,"(38.877124676269254, -77.08927626308862)",1.1551431250812103,"(38.8867407, -77.0957067)"
1894,2024-05-10,Townhouse,1132 S Lincoln St,Arlington,VA,22204.0,1000000.0,5.0,4.5,Arlington,2527.0,1472.0,2015.0,155.0,38.8596214,-77.0928068,0.25769123349287515,"(38.857304303501266, -77.0928604393829)",2.7353438714976526,"(38.8828279, -77.1032885)"
1895,2024-05-15,Condo/Co-op,4501 Arlington Blvd #231,Arlington,VA,22203.0,220000.0,0.0,1.0,THE CHATHAM,533.0,,1965.0,433.0,38.8692333,-77.1087161,0.30540816515889524,"(38.87172073111342, -77.1102120436114)",1.4236037079228092,"(38.8818707, -77.1113508)"
1896,2024-04-22,Single Family Residential,622 N Jefferson St,Arlington,VA,22205.0,825000.0,2.0,1.0,BONAIR,990.0,8945.0,1954.0,0.0,38.8739731,-77.1275297,0.5221241693480853,"(38.87055187512484, -77.13166066984031)",1.6260497114324677,"(38.8823536, -77.1121359)"
1897,2024-03-22,Townhouse,6000 Kelsey Ct,Falls Church,VA,22044.0,775000.0,3.0,3.0,ASHLAWN RIDGE,2241.0,2363.0,1992.0,135.0,38.8665463,-77.138289,0.5371534157164157,"(38.86961689291186, -77.13349923999102)",2.669398658728261,"(38.8858917, -77.1565484)"
1898,2024-04-22,Townhouse,420 Thomas St N,Arlington,VA,22203.0,1200000.0,4.0,4.0,BUCKINGHAM COMMONS,2108.0,1742.0,2011.0,176.0,38.8741914,-77.109357,0.20114779991177284,"(38.87596903032151, -77.10978761635783)",0.8711665903623023,"(38.8818707, -77.1113508)"
1899,2024-04-18,Townhouse,657 N Tazewell St,Arlington,VA,22203.0,1039000.0,3.0,4.5,TOWNES OF BALLSTON,1874.0,980.0,1988.0,247.0,38.8784357,-77.1128409,0.2532356089803409,"(38.87776291678795, -77.11004603079091)",0.4031454572830104,"(38.8818707, -77.1113508)"
1900,2024-05-13,Single Family Residential,313 N Kenmore St N,Arlington,VA,22201.0,1330000.0,4.0,2.0,ASHTON HEIGHTS,1674.0,9271.0,1925.0,0.0,38.8766415,-77.0979872,0.5562829288147402,"(38.87921822612295, -77.09247887496574)",0.8269095309333376,"(38.8828279, -77.1032885)"
1901,2024-05-07,Single Family Residential,5729 1st St S,Arlington,VA,22204.0,1250000.0,4.0,4.0,GLEN CARLIN,2400.0,6000.0,1951.0,0.0,38.8655377,-77.1270588,0.2660048455129681,"(38.863230835154795, -77.12624533690311)",2.2688110606589564,"(38.8818707, -77.1113508)"
1902,2024-04-16,Condo/Co-op,5051 7th Rd S #101,Arlington,VA,22204.0,310000.0,1.0,1.0,PARK SPRING,835.0,,1969.0,452.0,38.8605656,-77.1169826,0.27084895583506147,"(38.86231692761927, -77.11915673376518)",2.418669232949836,"(38.8818707, -77.1113508)"
1903,2024-04-02,Single Family Residential,3300 6th St S,Arlington,VA,22204.0,755000.0,3.0,2.5,ARLINGTON HEIGHTS,912.0,5517.0,1938.0,0.0,38.8666554,-77.0934531,0.4017884160310467,"(38.86607790858034, -77.08887196633637)",1.9896754276827144,"(38.8828279, -77.1032885)"
1904,2024-04-30,Single Family Residential,3215 1st St N,Arlington,VA,22201.0,2750000.0,6.0,5.0,ASHTON HEIGHTS,5216.0,7386.0,2016.0,0.0,38.8741532,-77.0950269,0.24400750013335848,"(38.87281839379171, -77.0927896651273)",1.2007732320598952,"(38.8828279, -77.1032885)"
1905,2024-03-15,Condo/Co-op,4501 Arlington Blvd #722,Arlington,VA,22203.0,335000.0,2.0,1.0,THE CHATHAM,1083.0,,1965.0,850.0,38.8692333,-77.1087161,0.30540816515889524,"(38.87172073111342, -77.1102120436114)",1.4236037079228092,"(38.8818707, -77.1113508)"
1906,2024-05-06,Condo/Co-op,6001 Arlington Blvd #621,Falls Church,VA,22044.0,235000.0,2.0,1.0,WOODLAKE TOWERS CONDO,980.0,,1970.0,726.0,38.8651765,-77.1375577,0.6060090197169123,"(38.86961689291186, -77.13349923999102)",2.829905745720267,"(38.8858917, -77.1565484)"
1907,2024-03-18,Townhouse,744 N Vermont St,Arlington,VA,22203.0,799990.0,3.0,3.0,BALLSTON MEWS I,1327.0,,1982.0,440.0,38.878953,-77.115172,0.1251366038356133,"(38.88006015767788, -77.11543109966188)",0.46048744245904394,"(38.8823536, -77.1121359)"
1908,2024-03-07,Single Family Residential,15 Aberdeen St S,Arlington,VA,22204.0,829000.0,3.0,2.0,BARCROFT,1490.0,11515.0,1940.0,0.0,38.8663431,-77.1143189,0.522321696076922,"(38.87015187625573, -77.1178499490809)",1.7456041965323215,"(38.8818707, -77.1113508)"
1909,2024-03-20,Condo/Co-op,4141 N Henderson Rd #913,Arlington,VA,22203.0,365000.0,1.0,1.0,HYDE PARK,916.0,,1973.0,814.0,38.8758024,-77.1094008,0.03826957104695324,"(38.87596903032151, -77.10978761635783)",0.6955566537917537,"(38.8818707, -77.1113508)"
1910,2024-04-19,Condo/Co-op,3701 5th St S #505,Arlington,VA,22204.0,230000.0,1.0,1.0,STRATTON HOUSE,720.0,,1958.0,761.0,38.8668515,-77.0978596,0.5039055329358508,"(38.868736006452735, -77.10315286297983)",1.8376073251389575,"(38.8828279, -77.1032885)"
1912,2024-05-24,Condo/Co-op,1021 N Garfield #612,Arlington,VA,22201.0,515900.0,1.0,1.0,CLARENDON 1021,745.0,,2005.0,466.0,38.8855092,-77.0933367,0.19270385619002908,"(38.88573488949043, -77.0955441350147)",0.24177829314701124,"(38.8871653, -77.0951468)"
1913,2024-05-31,Single Family Residential,730 N Buchanan St,Arlington,VA,22203.0,1060000.0,4.0,3.0,BRANDON VILLAGE,2690.0,6785.0,1941.0,0.0,38.8776226,-77.1193931,0.1506165902874322,"(38.87861747518759, -77.12057388576929)",0.8193695404563061,"(38.8823536, -77.1121359)"
1914,2024-05-10,Single Family Residential,919 N Edgewood St,Arlington,VA,22201.0,2975000.0,5.0,7.0,CLARENDON,6732.0,9027.0,2023.0,0.0,38.8837062,-77.0914979,0.3025680699944545,"(38.8816489081692, -77.09378574217824)",0.4964335914117166,"(38.8867519, -77.0956915)"
1915,2024-05-01,Condo/Co-op,1301 N Courthouse Rd N #1103,Arlington,VA,22201.0,515000.0,2.0,2.0,WOODBURY HEIGHTS,864.0,,1983.0,718.0,38.8884978,-77.0829361,0.19290945376856816,"(38.890170236724074, -77.08234350797008)",0.28497530095082324,"(38.8902765, -77.0853066)"
1916,2024-05-01,Condo/Co-op,1276 N Wayne St #700,Arlington,VA,22201.0,760000.0,2.0,2.0,WILLIAMSBURG,1108.0,,1992.0,647.0,38.8880275,-77.0867979,0.07406836632356628,"(38.887775427363465, -77.08759003128372)",0.2814218380036338,"(38.8902765, -77.0853066)"
1917,2024-03-29,Condo/Co-op,2330 14th St N #401,Arlington,VA,22201.0,752900.0,3.0,2.0,COURTHOUSE HILL,1370.0,,1996.0,839.0,38.8890491,-77.0871716,0.13216485187649227,"(38.889907981927585, -77.08822718177028)",0.21138018662477776,"(38.8902765, -77.0853066)"
1918,2024-03-25,Townhouse,1500 N Scott St Unit TH-1,Arlington,VA,22209.0,741250.0,3.0,1.5,ODYSSEY,1435.0,,2006.0,947.0,38.8909062,-77.0809934,0.010072395066105713,"(38.890881812213244, -77.08110548234713)",0.3463232459158829,"(38.8912221, -77.0849743)"
1919,2024-04-26,Condo/Co-op,1221 N Quinn St N #11,Arlington,VA,22209.0,434000.0,2.0,1.0,Arlington,859.0,,1963.0,479.0,38.8882628,-77.0778304,0.20426632874446807,"(38.889888067180465, -77.07893042989879)",0.6847102437004708,"(38.8902765, -77.0853066)"
1920,2024-04-01,Condo/Co-op,1201 N Nash St #302,Arlington,VA,22209.0,1550000.0,2.0,2.5,MEMORIAL OVERLOOK,2068.0,,2002.0,1924.0,38.8884912,-77.07184351,0.21707380498589154,"(38.88932305830593, -77.06957453872045)",0.8229548626899064,"(38.8958922, -77.0718272)"
1921,2024-04-01,Condo/Co-op,1200 N Nash St #824,Arlington,VA,22209.0,965000.0,2.0,2.0,PROSPECT HOUSE,1398.0,,1980.0,1347.0,38.889265,-77.0728605,0.2591766492540308,"(38.89142512688674, -77.07173558959191)",0.7423174273169733,"(38.8958922, -77.0718272)"
1922,2024-04-18,Condo/Co-op,2400 Clarendon Blvd #401,Arlington,VA,22201.0,477000.0,1.0,1.0,CHARLESTON CONDO,775.0,,1991.0,656.0,38.8894716,-77.0878285,0.05954127069723682,"(38.889907981927585, -77.08822718177028)",0.23590530023958323,"(38.8902765, -77.0853066)"
1923,2024-04-02,Condo/Co-op,2400 Clarendon Blvd Ph 04,Arlington,VA,22201.0,1125000.0,3.0,3.0,CHARLESTON CONDO,1781.0,,1991.0,1714.0,38.8894716,-77.0878285,0.05954127069723682,"(38.889907981927585, -77.08822718177028)",0.23590530023958323,"(38.8902765, -77.0853066)"
1924,2024-03-27,Condo/Co-op,1200 N Nash St #1126,Arlington,VA,22209.0,1390000.0,2.0,2.0,PROSPECT HOUSE,1543.0,,1964.0,1480.0,38.889265,-77.0728605,0.2591766492540308,"(38.89142512688674, -77.07173558959191)",0.7423174273169733,"(38.8958922, -77.0718272)"
1925,2024-05-02,Condo/Co-op,1320 N Wayne St N #407,Arlington,VA,22201.0,829000.0,3.0,3.0,COURTHOUSE HILL,1430.0,,1996.0,857.0,38.8887061,-77.0865847,0.13520552416394152,"(38.887775427363465, -77.08759003128372)",0.2067096193346305,"(38.8902765, -77.0853066)"
1926,2024-04-29,Condo/Co-op,2310 14th St N #206,Arlington,VA,22201.0,710000.0,2.0,2.0,COURTHOUSE HILL,941.0,,1996.0,571.0,38.8889925,-77.0866795,0.15660592263656925,"(38.887775427363465, -77.08759003128372)",0.18575127376405345,"(38.8902765, -77.0853066)"
1927,2024-06-03,Condo/Co-op,2400 Clarendon Blvd #112,Arlington,VA,22201.0,400000.0,1.0,1.0,CHARLESTON CONDO,605.0,,1991.0,595.0,38.8894716,-77.0878285,0.05954127069723682,"(38.889907981927585, -77.08822718177028)",0.23590530023958323,"(38.8902765, -77.0853066)"
1928,2024-04-04,Condo/Co-op,1309 N Ode St #512,Arlington,VA,22209.0,299000.0,1.0,1.0,WESTMORELAND TER,641.0,,1947.0,368.0,38.8898232,-77.0751892,0.08766041435013998,"(38.89060086407399, -77.07535539166312)",0.7348964047949881,"(38.8958922, -77.0718272)"
1929,2024-03-18,Condo/Co-op,1418 N Rhodes St Unit B425,Arlington,VA,22209.0,1025000.0,2.0,2.5,COURTHOUSE,1832.0,,2010.0,738.0,38.890856,-77.0793712,0.1141898216206982,"(38.889888067180465, -77.07893042989879)",0.48664057198991745,"(38.8912221, -77.0849743)"
1930,2024-05-24,Condo/Co-op,1401 N Oak St #308,Arlington,VA,22209.0,1050000.0,3.0,2.5,THE WESLIE,2064.0,,1981.0,1494.0,38.8904482,-77.0729957,0.15392967895415344,"(38.89142512688674, -77.07173558959191)",0.6137341682002944,"(38.8958922, -77.0718272)"
1931,2024-04-05,Condo/Co-op,1200 Nash St N #135,Arlington,VA,22209.0,408000.0,1.0,1.0,PROSPECT HOUSE,728.0,,1964.0,700.0,38.889265,-77.0728605,0.2591766492540308,"(38.89142512688674, -77.07173558959191)",0.7423174273169733,"(38.8958922, -77.0718272)"
1932,2024-04-19,Condo/Co-op,2220 Fairfax Dr Ph 05,Arlington,VA,22201.0,555000.0,1.0,1.5,THE PARK AT COURTHOUSE,887.0,,2006.0,512.0,38.8863419,-77.0853443,0.20252967783273487,"(38.88697652499982, -77.0875376192298)",0.4375197259677781,"(38.8902765, -77.0853066)"
1933,2024-04-22,Condo/Co-op,1301 Courthouse Rd N #601,Arlington,VA,22201.0,525000.0,2.0,2.0,WOODBURY HEIGHTS,1044.0,,1983.0,921.0,38.8884978,-77.0829361,0.19290945376856816,"(38.890170236724074, -77.08234350797008)",0.28497530095082324,"(38.8902765, -77.0853066)"
1934,2024-04-18,Condo/Co-op,1205 N Garfield St #311,Arlington,VA,22201.0,474750.0,1.0,1.0,STATION SQUARE,675.0,,2005.0,443.0,38.8869127,-77.0934499,0.18862123718465038,"(38.887829070893176, -77.09161597504975)",0.14953257331210817,"(38.8871653, -77.0951468)"
1935,2024-04-10,Condo/Co-op,1309 N Ode St #504,Arlington,VA,22209.0,372000.0,2.0,1.0,WESTMORELAND TER,783.0,,1947.0,485.0,38.8898232,-77.0751892,0.08766041435013998,"(38.89060086407399, -77.07535539166312)",0.7348964047949881,"(38.8958922, -77.0718272)"
1936,2024-04-23,Condo/Co-op,1201 N Garfield St #117,Arlington,VA,22201.0,730000.0,2.0,2.0,STATION SQUARE,1006.0,,2006.0,645.0,38.8866753,-77.0934537,0.19820139763269778,"(38.8866925901922, -77.09574353704447)",0.15634354311165377,"(38.8871653, -77.0951468)"
1937,2024-05-10,Condo/Co-op,1336 N Ode St N #13,Arlington,VA,22209.0,299900.0,1.0,1.0,WESTMORELAND TER,672.0,,1947.0,425.0,38.8902528,-77.0761206,0.07670726083933699,"(38.89060086407399, -77.07535539166312)",0.728894045020217,"(38.8958922, -77.0718272)"
1938,2024-03-06,Condo/Co-op,1302 N Meade St Unit EN305,Arlington,VA,22209.0,425000.0,2.0,1.0,ROSSLYN HGHTS,840.0,,1952.0,540.0,38.8897292,-77.0716421,0.18455699364949718,"(38.88932305830593, -77.06957453872045)",0.6854815454225909,"(38.8958922, -77.0718272)"
1939,2024-05-31,Condo/Co-op,1201 N Nash St #102,Arlington,VA,22209.0,1475000.0,2.0,2.0,MEMORIAL OVERLOOK,2068.0,,2002.0,1924.0,38.8883676,-77.0719285,0.22977325870466495,"(38.88932305830593, -77.06957453872045)",0.8260262194045584,"(38.8845523, -77.0637398)"
1940,2024-04-09,Condo/Co-op,1205 N Garfield St #510,Arlington,VA,22201.0,467000.0,1.0,1.0,STATION SQUARE,675.0,,2005.0,455.0,38.8869127,-77.0934499,0.18862123718465038,"(38.887829070893176, -77.09161597504975)",0.14953257331210817,"(38.8871653, -77.0951468)"
1941,2024-03-15,Condo/Co-op,1201 N Garfield St #712,Arlington,VA,22201.0,990000.0,2.0,2.5,STATION SQUARE,1524.0,,2006.0,1018.0,38.8866753,-77.0934537,0.19820139763269778,"(38.8866925901922, -77.09574353704447)",0.15634354311165377,"(38.8871653, -77.0951468)"
1942,2024-03-08,Townhouse,2514 Fairfax Dr Unit 6DIII,Arlington,VA,22201.0,805000.0,3.0,3.5,BARTON PLACE,1593.0,,1985.0,678.0,38.887233,-77.088726,0.10673763748523517,"(38.88697652499982, -77.0875376192298)",0.4495730573917692,"(38.8902765, -77.0853066)"
1943,2024-04-26,Condo/Co-op,1201 N Nash St #101,Arlington,VA,22209.0,1515000.0,3.0,2.5,MEMORIAL OVERLOOK,2364.0,,2002.0,2112.0,38.8883676,-77.0719285,0.22977325870466495,"(38.88932305830593, -77.06957453872045)",0.8260262194045584,"(38.8845523, -77.0637398)"
1944,2024-04-18,Condo/Co-op,1320 N Wayne St #206,Arlington,VA,22201.0,615000.0,2.0,2.0,COURTHOUSE HILL,941.0,,1996.0,553.0,38.8887061,-77.0865847,0.13520552416394152,"(38.887775427363465, -77.08759003128372)",0.2067096193346305,"(38.8902765, -77.0853066)"
1945,2024-04-05,Single Family Residential,3515 14th St N,Arlington,VA,22201.0,1825000.0,7.0,7.0,DOUGLAS EST,5996.0,6295.0,2011.0,0.0,38.8885855,-77.1040636,0.12801131644658603,"(38.88973664538673, -77.104081891404)",0.6205567573250511,"(38.8830344, -77.1033249)"
1946,2024-05-10,Condo/Co-op,1021 N Garfield St #1032,Arlington,VA,22201.0,940000.0,2.0,2.0,CLARENDON 1021,1287.0,,2005.0,714.0,38.8853454,-77.0934087,0.189837372802415,"(38.88573488949043, -77.0955441350147)",0.2519907584801313,"(38.8867519, -77.0956915)"
1947,2024-03-15,Condo/Co-op,2705 Arlington Blvd #102,Arlington,VA,22201.0,335000.0,1.0,1.0,CAMBRIDGE COURTS,642.0,,1944.0,348.0,38.8742309,-77.0882552,0.13722914795775043,"(38.87467022924987, -77.08973657755489)",1.5332925368836414,"(38.8867407, -77.0957067)"
1948,2024-03-11,Single Family Residential,1527 13th Rd S,Arlington,VA,22204.0,825000.0,3.0,2.0,SOUTHGATE,1362.0,4841.0,1942.0,0.0,38.8626842,-77.0705318,0.3073977313909832,"(38.86416220387024, -77.073532172821)",0.8863011448845847,"(38.8629346, -77.0603003)"
1949,2024-04-22,Single Family Residential,3811 14th St S,Arlington,VA,22204.0,1100000.0,4.0,3.0,DOUGLAS PARK NEW ARL.,1676.0,11030.0,1950.0,0.0,38.8565713,-77.0953724,0.23227834502323544,"(38.857304303501266, -77.0928604393829)",2.998956330304047,"(38.8828279, -77.1032885)"
1950,2024-05-02,Single Family Residential,3621 14th St S,Arlington,VA,22204.0,650000.0,2.0,1.0,DOUGLAS PARK NEW ARL.,988.0,10888.0,1940.0,0.0,38.8571178,-77.0932674,0.040887749335619276,"(38.857304303501266, -77.0928604393829)",2.926831371112321,"(38.8629346, -77.0603003)"
1951,2024-05-10,Condo/Co-op,4500 S Four Mile Run Dr #228,Arlington,VA,22204.0,300000.0,1.0,1.0,CENTURY SOUTH,856.0,,2005.0,530.0,38.8540009,-77.1059089,0.43435393026481117,"(38.85156783602554, -77.10198476410174)",3.1345891254796117,"(38.8818707, -77.1113508)"
1952,2024-04-12,Single Family Residential,833 20th St S,Arlington,VA,22202.0,770000.0,4.0,2.5,ADDISON HEIGHTS,1144.0,5750.0,1964.0,0.0,38.855811,-77.061111,0.047524385052110985,"(38.85577190356405, -77.06165753925886)",0.7650045448250885,"(38.8626258, -77.0598989)"
1953,2024-05-15,Condo/Co-op,1101 S Arlington Ridge Rd #616,Arlington,VA,22202.0,1800000.0,3.0,3.5,THE REPRESENTATV,2512.0,,1976.0,1737.0,38.8640956,-77.0654253,0.08767907126109646,"(38.8647519091336, -77.06598661077906)",0.46212654195348335,"(38.8629346, -77.0603003)"
1954,2024-04-19,Townhouse,2600 16th St S #738,Arlington,VA,22204.0,345000.0,1.0,1.0,ARL VLG COURTYAR,712.0,,1939.0,505.0,38.8572264,-77.0828907,0.2711511474920025,"(38.854885330618885, -77.08201429333613)",2.0564039733955757,"(38.8629346, -77.0603003)"
1955,2024-03-07,Condo/Co-op,4500 S Four Mile Run Dr #713,Arlington,VA,22204.0,405000.0,2.0,2.0,THE BRITTANY,1150.0,,2005.0,729.0,38.8540009,-77.1059089,0.43435393026481117,"(38.85156783602554, -77.10198476410174)",3.1345891254796117,"(38.8818707, -77.1113508)"
1956,2024-05-02,Single Family Residential,1723 S Fillmore St,Arlington,VA,22204.0,900000.0,3.0,3.0,JOHNSON'S HILL,2000.0,7222.0,1956.0,0.0,38.8557625,-77.0849277,0.2586677742157877,"(38.85759929613407, -77.08676079095149)",2.2766442151367854,"(38.8629346, -77.0603003)"
1957,2024-03-15,Condo/Co-op,4500 S Four Mile Run Dr #803,Arlington,VA,22204.0,393000.0,2.0,2.0,THE BRITTANY,1150.0,,2005.0,709.0,38.8540009,-77.1059089,0.43435393026481117,"(38.85156783602554, -77.10198476410174)",3.1345891254796117,"(38.8818707, -77.1113508)"
1958,2024-05-31,Condo/Co-op,1300 Army Navy Dr #413,Arlington,VA,22202.0,235000.0,1.0,1.0,HORIZON HOUSE,560.0,,1965.0,652.0,38.8634503,-77.0671495,0.1763082616611027,"(38.8647519091336, -77.06598661077906)",0.5957802436780237,"(38.8629346, -77.0603003)"
1959,2024-04-08,Condo/Co-op,1211 S Eads St #1406,Arlington,VA,22202.0,625000.0,2.0,2.0,BELLA VISTA,1153.0,,1989.0,843.0,38.8619484,-77.052391,0.12968860070379346,"(38.862066803805966, -77.05090088514436)",0.4429937531167186,"(38.8580195, -77.0515435)"
1960,2024-03-08,Condo/Co-op,4500 S Four Mile Run Dr #1112,Arlington,VA,22204.0,403000.0,2.0,2.0,CENTURY SOUTH,1150.0,,2005.0,715.0,38.8540009,-77.1059089,0.43435393026481117,"(38.85156783602554, -77.10198476410174)",3.1345891254796117,"(38.8818707, -77.1113508)"
1961,2024-04-02,Condo/Co-op,4500 S Four Mile Run Dr #1205,Arlington,VA,22204.0,328500.0,1.0,1.0,THE BRITTANY,856.0,,2005.0,530.0,38.8540009,-77.1059089,0.43435393026481117,"(38.85156783602554, -77.10198476410174)",3.1345891254796117,"(38.8818707, -77.1113508)"
1962,2024-05-29,Townhouse,1401 S Barton St #228,Arlington,VA,22204.0,365000.0,1.0,1.0,ARLINGTON VILLAGE,800.0,,1939.0,450.0,38.8600541,-77.0827599,0.2842524347700766,"(38.86201203683264, -77.08487066085057)",1.9708342075608656,"(38.8629346, -77.0603003)"
1963,2024-04-05,Condo/Co-op,1300 Army Navy Dr #729,Arlington,VA,22202.0,300000.0,1.0,1.0,HORIZON HOUSE,900.0,,1965.0,808.0,38.8634503,-77.0671495,0.1763082616611027,"(38.8647519091336, -77.06598661077906)",0.5957802436780237,"(38.8629346, -77.0603003)"
1964,2024-03-13,Condo/Co-op,2503 Arlington Blvd #9,Arlington,VA,22201.0,330000.0,1.0,1.0,CAMBRIDGE COURTS,679.0,,1943.0,348.0,38.8746417,-77.0866069,0.09510562287638413,"(38.87532376364844, -77.08726979863192)",1.5589741773696257,"(38.8867407, -77.0957067)"
1965,2024-04-02,Single Family Residential,933 22nd St S,Arlington,VA,22202.0,1250000.0,5.0,3.0,ADDISON HEIGHTS,3032.0,6600.0,1940.0,0.0,38.8542367,-77.0628751,0.20063997413272083,"(38.85577190356405, -77.06165753925886)",0.967767048319013,"(38.8626258, -77.0598989)"
1966,2024-04-03,Single Family Residential,1644 S Stafford St,Arlington,VA,22204.0,1250000.0,4.0,3.0,DOUGLAS PARK NEW ARL.,2600.0,6019.0,1962.0,0.0,38.8520793,-77.0985415,0.1592658328519276,"(38.85301155573218, -77.0971451958138)",3.443699719909114,"(38.8828279, -77.1032885)"
1967,2024-05-21,Townhouse,1030 S Barton St #275,Arlington,VA,22204.0,460000.0,2.0,1.0,ARLINGTON VILLAGE,994.0,,1939.0,548.0,38.8625435,-77.0839432,0.09970331615202954,"(38.86201203683264, -77.08487066085057)",2.047513375582664,"(38.8629346, -77.0603003)"
1968,2024-04-18,Townhouse,2600 13th Rd S #398,Arlington,VA,22204.0,344000.0,1.0,1.0,ARLINGTON VILLAGE,800.0,,1939.0,442.0,38.859776,-77.083751,0.2668673554756261,"(38.86201203683264, -77.08487066085057)",2.060602482124806,"(38.8629346, -77.0603003)"
1969,2024-05-02,Townhouse,1600 S Barton St #746,Arlington,VA,22204.0,350000.0,2.0,1.0,ARLINGTON VILLAGE,840.0,,1939.0,463.0,38.8574005,-77.0821059,0.2797865408261403,"(38.854885330618885, -77.08201429333613)",1.9857938378568782,"(38.8629346, -77.0603003)"
1970,2024-04-15,Condo/Co-op,1805 Crystal Dr Unit 906S,Arlington,VA,22202.0,950000.0,3.0,2.0,CRYSTAL PARK -S,1515.0,,1984.0,1502.0,38.8565712,-77.0488007,0.21671408877404022,"(38.85463116998045, -77.04903996254346)",0.22991096948742662,"(38.8579455, -77.0507845)"
1971,2024-04-15,Townhouse,1300 S Barton St #333,Arlington,VA,22204.0,372000.0,1.0,1.0,ARLINGTON VILLAGE,840.0,,1939.0,463.0,38.8604813,-77.0832924,0.21827795324240298,"(38.86201203683264, -77.08487066085057)",2.0093366251492117,"(38.8629346, -77.0603003)"
1972,2024-04-22,Condo/Co-op,2705 Arlington Blvd N #201,Arlington,VA,22201.0,328000.0,1.0,1.0,CAMBRIDGE COURTS,642.0,,1944.0,348.0,38.8745743,-77.0885524,0.10306489594257963,"(38.87467022924987, -77.08973657755489)",1.4878463147320566,"(38.8867407, -77.0957067)"
1973,2024-04-19,Condo/Co-op,1101 S Arlington Ridge Rd #412,Arlington,VA,22202.0,575000.0,2.0,2.5,THE REPRESENTATV,1594.0,,1976.0,1099.0,38.8640956,-77.0654253,0.08767907126109646,"(38.8647519091336, -77.06598661077906)",0.46212654195348335,"(38.8629346, -77.0603003)"
1974,2024-05-29,Townhouse,1400 S Edgewood St #514,Arlington,VA,22204.0,366000.0,1.0,1.0,ARLINGTON VILLAGE,800.0,,1939.0,442.0,38.8590682,-77.0855087,0.19604106719729536,"(38.85759929613407, -77.08676079095149)",2.2245879776357698,"(38.8629346, -77.0603003)"
1975,2024-05-24,Condo/Co-op,1805 Crystal Dr Unit 317S,Arlington,VA,22202.0,399000.0,1.0,1.0,CRYSTAL PARK -S,855.0,,1984.0,836.0,38.8565712,-77.0488007,0.21671408877404022,"(38.85463116998045, -77.04903996254346)",0.22991096948742662,"(38.8579455, -77.0507845)"
1976,2024-04-25,Single Family Residential,1721 Army Navy Dr,Arlington,VA,22202.0,1340500.0,4.0,3.5,TOP OF ARL RIDGE ROAD,3748.0,13199.0,1968.0,0.0,38.859013,-77.0689886,0.5410833244379546,"(38.86172402027873, -77.06379912353549)",0.8695170499471147,"(38.8629346, -77.0603003)"
