,LOCATION,PRICE,ZIP OR POSTAL CODE,TARGET_ENCODED_PRICE_5,TARGET_ENCODED_PRICE_10,TARGET_ENCODED_PRICE_15,TARGET_ENCODED_PRICE_20,TARGET_ENCODED_PRICE_25,TARGET_ENCODED_PRICE_30,TARGET_ENCODED_PRICE_35,TARGET_ENCODED_PRICE_40,TARGET_ENCODED_PRICE_45,TARGET_ENCODED_PRICE_50
1127,R. L. A. SW,290000.0,20024.0,549257.2727272727,549257.2727272727,549257.2727272727,549257.2727272727,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546
1128,Old City 1,625000.0,20003.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0
1129,Fort Dupont Park,290000.0,20019.0,406668.75,406668.75,406668.75,406668.75,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1130,Old City 1,950000.0,20003.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0
1131,Congress Heights,79750.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1132,Hillcrest,375000.0,20020.0,457794.44444444444,457794.44444444444,457794.44444444444,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1133,Congress Heights,136000.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1134,Hillcrest,247500.0,20020.0,457794.44444444444,457794.44444444444,457794.44444444444,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1136,Marshall Heights,645000.0,20019.0,344508.82352941175,344508.82352941175,344508.82352941175,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1137,Fort Dupont Park,400000.0,20019.0,406668.75,406668.75,406668.75,406668.75,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1138,Congress Heights,270000.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1139,Deanwood,532000.0,20019.0,422817.8214285714,422817.8214285714,422817.8214285714,422817.8214285714,422817.8214285714,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1140,Marshall Heights,241000.0,20019.0,344508.82352941175,344508.82352941175,344508.82352941175,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1142,Anacostia,677000.0,20020.0,437179.0833333333,437179.0833333333,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1143,Anacostia,435000.0,20020.0,437179.0833333333,437179.0833333333,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1144,Old City 1,1350000.0,20003.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0
1145,Fort Dupont Park,640000.0,20019.0,406668.75,406668.75,406668.75,406668.75,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1146,Congress Heights,550000.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1147,Randle Heights,549000.0,20020.0,364975.0,364975.0,364975.0,364975.0,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1148,Fort Dupont Park,480000.0,20019.0,406668.75,406668.75,406668.75,406668.75,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1149,Marshall Heights,155000.0,20019.0,344508.82352941175,344508.82352941175,344508.82352941175,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1150,Barry Farms,599999.0,20020.0,423916.5,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1151,R. L. A. SW,855000.0,20024.0,549257.2727272727,549257.2727272727,549257.2727272727,549257.2727272727,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546
1152,Randle Heights,840000.0,20020.0,364975.0,364975.0,364975.0,364975.0,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1154,Fort Dupont Park,365000.0,20020.0,406668.75,406668.75,406668.75,406668.75,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1155,Congress Heights,389000.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1156,Old City 1,495000.0,20003.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0
1157,Randle Heights,440000.0,20020.0,364975.0,364975.0,364975.0,364975.0,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1158,Old City 1,1125000.0,20003.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0
1159,CAPITOL RIVERFRONT,1325000.0,20003.0,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626
1160,Randle Heights,450000.0,20020.0,364975.0,364975.0,364975.0,364975.0,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1162,Congress Heights,138500.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1163,R. L. A. SW,315000.0,20024.0,549257.2727272727,549257.2727272727,549257.2727272727,549257.2727272727,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546
1164,Congress Heights,421000.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1165,Hillcrest,750000.0,20020.0,457794.44444444444,457794.44444444444,457794.44444444444,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1166,Anacostia,585999.0,20020.0,437179.0833333333,437179.0833333333,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1167,Capitol Hill,1749000.0,20003.0,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,976005.7289719626,976005.7289719626,976005.7289719626
1168,Hillcrest,250000.0,20020.0,457794.44444444444,457794.44444444444,457794.44444444444,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1169,Congress Heights,77500.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1171,Congress Heights,360000.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1172,Hillcrest,650000.0,20020.0,457794.44444444444,457794.44444444444,457794.44444444444,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1173,Old City 1,908800.0,20003.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0
1175,Barry Farms,415000.0,20020.0,423916.5,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1176,Congress Heights,79000.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1177,Marshall Heights,395000.0,20019.0,344508.82352941175,344508.82352941175,344508.82352941175,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1178,R. L. A. SW,907500.0,20024.0,549257.2727272727,549257.2727272727,549257.2727272727,549257.2727272727,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546,660665.4545454546
1179,Old City 1,265000.0,20003.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0
1180,CAPITOL HILL EAST,734901.0,20003.0,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626
1181,Fort Dupont Park,330000.0,20019.0,406668.75,406668.75,406668.75,406668.75,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1182,Hillcrest,185000.0,20020.0,457794.44444444444,457794.44444444444,457794.44444444444,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1183,Marshall Heights,97000.0,20019.0,344508.82352941175,344508.82352941175,344508.82352941175,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1184,Randle Heights,138500.0,20020.0,364975.0,364975.0,364975.0,364975.0,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1185,Old City 1,750000.0,20003.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0
1186,Congress Heights,449900.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1187,Capitol Hill,1760000.0,20003.0,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,976005.7289719626,976005.7289719626,976005.7289719626
1189,Randle Heights,151900.0,20020.0,364975.0,364975.0,364975.0,364975.0,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667,408372.4666666667
1190,OLD TOWN ALEXANDRIA,1485900.0,22314.0,1517597.7272727273,1517597.7272727273,1517597.7272727273,1517597.7272727273,1058173.5273972603,1058173.5273972603,1058173.5273972603,1058173.5273972603,1058173.5273972603,1058173.5273972603
1191,Fort Dupont Park,544900.0,20019.0,406668.75,406668.75,406668.75,406668.75,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1192,Old City 1,935000.0,20003.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0
1193,Washington Navy Yard,580000.0,20003.0,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626,976005.7289719626
1194,Congress Heights,444500.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1195,Fort Dupont Park,369000.0,20019.0,406668.75,406668.75,406668.75,406668.75,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378,405214.8378378378
1196,Congress Heights,399000.0,20032.0,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,304155.71428571426,311390.54054054053,311390.54054054053,311390.54054054053
1197,Capitol Hill,1500000.0,20003.0,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,1226444.076923077,976005.7289719626,976005.7289719626,976005.7289719626
1198,Old City 1,1610000.0,20003.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0,937493.0
