,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,closest_greenspace_direct,closest_greenspace_area,closest_metro_direct,closest_school_direct,closest_college_direct,closest_shop_direct,closest_tourism_direct,closest_leisure_direct,PROPERTY TYPE_Condo/Co-op,PROPERTY TYPE_Single Family Residential,PROPERTY TYPE_Townhouse,TARGET_ENCODED_PRICE_50,all_greenspace_area_under2.5km,crosses_highway_under2.5km
699,-0.5,-0.25,0.18556701030927836,0.12400635930047695,-0.975609756097561,-0.2527147087857848,2.127144885706787,-0.1497229054693682,0.06771099195070537,-0.47913187720852735,0.09400162343977632,1.2504775821472147,0.36774338964843706,-0.5653146047765059,0,0,1,0.6521066771153343,-0.13785732509418586,False
606,-0.5,-0.5,-0.4218873909595559,-0.2957074721780604,-0.0975609756097561,0.2764067127344521,1.2676910623390674,0.16200200171097243,2.8811892800493695,0.9051755954649783,0.9349371199596411,0.28515637444118697,3.1033432156822633,0.4620731442010528,1,0,0,-0.6460263602510663,-0.5607265213425938,False
180,0.0,0.75,1.2593180015860428,1.8028616852146264,0.5365853658536586,-0.2527147087857848,-0.2034448712826195,-0.09599037692621448,3.104504191812603,1.5290715663394348,0.8412690821944879,2.0882654889117087,1.561384971435042,0.1781656010035731,0,1,0,0.09966268313384831,-0.5055787969758947,True
301,0.5,0.75,1.3608247422680413,1.4689984101748808,-0.22764227642276422,-0.2527147087857848,0.3541431770933045,-0.1960935127853555,-0.5625601738320921,0.4798500731926169,-0.6526136642116646,0.23395637498317548,-0.09113959978568749,-0.45563708979023027,0,1,0,-0.04646407339813934,-0.220863853947365,True
1060,0.0,0.75,1.2283901665344965,2.387281399046105,-0.1951219512195122,-0.2527147087857848,1.7757088517145985,1.8388020946835062,1.8251201938650254,0.4158116635679216,1.1401359408243759,2.304947325996639,2.1237550773975826,1.7868350833642954,0,1,0,-2.134715487372225,-0.22742684834160393,False
2219,-0.5,0.25,-0.2458366375892149,-0.2957074721780604,1.1869918699186992,1.020730503455084,1.9400483200687026,-0.1621410535495914,-0.08026357431251904,0.8577433579979125,0.9331519186621866,-0.4214450777337794,0.31584216371710183,-0.2560609902803904,1,0,0,-2.134715487372225,0.41603574488433986,False
1069,0.0,-0.25,0.2458366375892149,0.3106518282988871,-0.22764227642276422,-0.2527147087857848,-0.25712013474727635,-0.059638330196129186,-0.5970451231572546,-0.3529899068661493,-0.032056262858770404,0.3484054514736318,-0.07900794812918567,-0.6391206545613751,0,0,1,-1.067535424530065,0.16244173757255115,False
1243,-0.5,-0.5,-0.34892942109436953,-0.2957074721780604,-0.5528455284552846,1.3978282329713723,0.04225706956452233,-0.16565313666581574,-0.12356703699400759,-0.04964396006966673,-0.20932321623238698,0.27670156627009457,-0.363766687030694,0.4358889075909362,1,0,0,0.33428057405646094,0.10387267223083255,False
16,0.5,0.75,1.387787470261697,3.0190779014308426,0.7967479674796748,-0.2527147087857848,0.2807187952089985,2.499794006335212,1.3799575660255607,-0.6054301918801301,0.013145113442983148,0.8033716781808516,-0.385638883422807,0.48217458816880815,0,1,0,1.9094842533545189,-0.49342860090050716,True
2339,0.5,0.75,2.1102299762093577,3.849920508744038,0.016260162601626018,-0.2527147087857848,0.3322952720949049,214.47562830266736,1.0665985128168,-0.5387601221484029,1.0733613681585044,-0.2988010417943912,2.078507819072959,2.600049494328516,0,1,0,-0.21053660035639496,0.31309530342008346,False
546,-0.5,0.0,-0.11102299762093576,-0.2957074721780604,0.8943089430894309,1.2398815399802567,0.014438344343780694,16.02232484152816,1.607355637913367,0.5022327877313869,0.07485860421540193,-0.38620514911392956,-0.2802447504698235,0.08528220039865403,1,0,0,-0.4329559144805301,-0.5413348154955518,False
658,0.0,0.75,0.7613005551149881,-0.2957074721780604,0.42276422764227645,0.28627838104639686,0.4923890284402007,-0.1497229054693682,-0.008633276484040903,-0.4392369197588063,0.2826739567344425,0.8642870191139317,-0.06466570257548573,0.02182465163800874,0,0,1,0.024580105643016097,-0.1460335210957287,False
2124,-1.5,-0.5,-0.6907216494845361,-0.2957074721780604,0.0,1.1905231984205331,0.19662858722637416,0.44297982035490036,0.18996730240181106,-0.38077891140597864,-0.4954098849730237,-0.10095903104639826,0.2937612093991016,-0.11814920727465678,1,0,0,1.4733187161803258,0.7905876704729564,False
2151,0.5,0.25,0.950832672482157,2.1844197138314785,-0.4878048780487805,-0.2527147087857848,1.1908626579311055,0.8997540429503109,0.4148636904665784,0.4123358999777315,-0.13806588918236046,-0.07431534411936705,3.0996424355308685,0.14172234105774728,0,1,0,0.8491714501792289,0.5136012775060571,False
1504,0.5,0.25,0.7708168120539255,1.0906200317965025,-0.24390243902439024,-0.2527147087857848,-0.45123384094213304,-0.17872427917959083,0.4458195523936402,-0.624919928429579,0.6096486080187862,0.6077934219426101,0.06610367506544598,-0.07461645680255623,0,1,0,-0.2611413113712873,-0.3846922717780813,True
959,0.0,0.25,0.38065027755749403,0.10779014308426073,-0.8130081300813008,-0.2527147087857848,-0.3519958490641675,-0.167586636175773,-0.5664202469498997,0.2826434342688719,-0.1106979249270557,0.6472571045763825,0.05399157259583353,-0.23757956881349257,0,0,1,0.4357082926065153,0.19928524106492132,False
