,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,closest_greenspace_direct,closest_greenspace_area,all_greenspace_area_under1km,closest_metro_direct,closest_school_direct,closest_college_direct,closest_shop_direct,closest_tourism_direct,closest_leisure_direct,PROPERTY TYPE_Condo/Co-op,PROPERTY TYPE_Single Family Residential,PROPERTY TYPE_Townhouse,TARGET_ENCODED_PRICE_50
13,7.0,6.5,5856.0,8084.999999999999,2024.0,1.4210854715202004e-14,0.1508066228503087,2299.2065086010844,85867.21662634448,1.576240908291051,1.5716307532821707,3.771908035123361,4.0533130348581805,1.761547609685726,1.2239323999242575,0,1,0,1535607.5316455695
14,4.0,2.0,1482.0,13024.0,1940.0,1.4210854715202004e-14,0.3795561134027581,3217.0835228934884,135647.79594406125,0.6821495668977491,1.5662674634388525,3.297364834326332,3.5593856406444813,1.1119352989462323,1.3829905348570155,0,1,0,1376562.5263157894
15,3.0,3.5,1927.0,0.0,1984.0,375.0,0.1506513048985813,2778.8297168426216,251014.52730637515,0.25158839873285355,0.4347527613850006,0.4529928368727272,0.561390638854964,0.368990228653771,0.4180316682899424,0,0,1,792921.9140625
16,4.0,3.5,3190.0,10425.0,1999.0,1.4210854715202004e-14,0.1807747684264576,90069.41104667867,141693.24387494172,2.499489761028702,0.14640383719145714,2.4780457755048184,2.734413881083409,0.264069385586107,0.6857057431714481,0,1,0,1535607.5316455695
17,4.0,3.5,1594.0,6000.0,1939.0,1.4210854715202004e-14,0.2709458501085235,7111.95062332321,71974.60597502324,1.516060310208191,0.716645783134983,1.628700753769481,1.8187113563911212,0.9753423227291684,0.6484268860102176,0,1,0,1535607.5316455695
18,3.0,1.5,1242.0,5598.0,1947.0,1.4210854715202004e-14,0.1526401982676224,2876.9126483500004,125728.20200330392,2.0826145707964545,0.1696776530021449,2.01035617925972,2.2810248306007006,0.1978827451753058,0.299118879445353,0,1,0,1535607.5316455695
19,3.0,2.0,1566.0,9865.0,1949.0,1.4210854715202004e-14,0.5082633355256931,90069.41104667867,672946.4373401349,3.6368978111067065,1.357178008197913,3.7317579023711716,3.940572681104239,1.3301601382712347,1.1574611453544703,0,1,0,1535607.5316455695
20,3.0,3.0,2796.0,9829.0,1939.0,1.4210854715202004e-14,0.1609086633029624,8229.124323268275,530021.4571610822,2.2517618626696696,0.9255073632833152,2.374577998697458,2.561032233242391,1.1533600378445594,0.6844102073986954,0,1,0,1535607.5316455695
21,3.0,2.0,1834.0,5000.0,1941.0,1.4210854715202004e-14,0.3558116563439238,34645.55498228967,89538.66329704109,0.9697084437780225,1.9346237275572236,3.576834783236943,3.8474727963679447,1.222973588368362,1.3592971825564586,0,1,0,1535607.5316455695
22,6.0,4.5,1290.0,7362.0,1956.0,1.4210854715202004e-14,0.47702439151748555,241.72460404992944,101318.40694627538,1.1996569489796114,1.657708071924949,3.190865719521704,3.4670744628229295,1.5883188299653153,0.9214349550497448,0,1,0,1535607.5316455695
23,2.0,2.0,940.0,6604.0,1943.0,1.4210854715202004e-14,0.1874287626394765,13894.000760130584,16209.317369382828,2.2476201493600985,0.7180511591357696,3.0828144573125305,3.368168440514946,1.099770480305175,0.4525321714172401,0,1,0,1535607.5316455695
