SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,LATITUDE,LONGITUDE,closest_greenspace_direct,closest_metro_direct
2024-04-29,Single Family Residential,5024 25th St S,Arlington,VA,22206.0,850000.0,4.0,2.5,CLAREMONT,1672.0,6001.0,1947.0,0.0,38.8424691,-77.105906,2.461507692967708,4.4065478774995945
2024-04-05,Condo/Co-op,2649 S Walter Reed Dr Unit A,Arlington,VA,22206.0,410000.0,2.0,1.0,THE ARLINGTON,810.0,,1950.0,336.0,38.841611,-77.104478,2.6111173292826457,4.343023756833582
2024-04-10,Condo/Co-op,4811 30th St S Unit C2,Arlington,VA,22206.0,475000.0,2.0,1.0,FAIRLINGTON VIL,1238.0,,1944.0,425.0,38.8378915,-77.0997222,3.1892790432295888,3.858536014339846
2024-05-07,Single Family Residential,2815 S Arlington Ridge Rd,Arlington,VA,22202.0,1175000.0,4.0,3.5,OAKCREST,2139.0,7600.0,1940.0,0.0,38.8460481,-77.0649887,1.9798211958974037,1.7684886721034587
2024-03-07,Townhouse,3427 S Utah St,Arlington,VA,22206.0,676000.0,2.0,2.0,FAIRLINGTON MDWS,1500.0,,1940.0,408.0,38.8330708,-77.088272,3.721296114574407,3.288857443706203
2024-04-18,Townhouse,4523 34th St S,Arlington,VA,22206.0,640000.0,2.0,2.0,FAIRLINGTON COMM,1500.0,,1940.0,505.0,38.8344977,-77.09061,3.9096558991538193,3.4316741429863256
2024-05-07,Condo/Co-op,3347 S Stafford St Unit B2,Arlington,VA,22206.0,325000.0,1.0,1.0,FAIRLINGTON MDWS,711.0,,1940.0,305.0,38.8340031,-77.0862824,3.5398045064907997,3.3685615099967445
2024-03-06,Condo/Co-op,3564 Martha Custis Dr #307,Alexandria,VA,22302.0,325000.0,1.0,1.0,PARKFAIRFAX,780.0,,1941.0,470.0,38.8391031,-77.0838059,3.323787026537988,3.2023739145552446
2024-05-01,Townhouse,3610 S Taylor St,Arlington,VA,22206.0,591000.0,1.0,2.0,FAIRLINGTON ARBR,1204.0,,1940.0,390.0,38.8296967,-77.0900095,3.9275900236225887,2.9016610581810918
2024-05-10,Condo/Co-op,3650 S Glebe Rd #258,Arlington,VA,22202.0,785000.0,2.0,2.0,ECLIPSE ON CENTER PARK,1414.0,,2006.0,882.0,38.8423747,-77.0507138,0.7758421556042483,0.8809245143179018
2024-04-30,Condo/Co-op,2720 S Arlington Mill Dr S #1008,Arlington,VA,22206.0,669000.0,2.0,2.0,SHIRLINGTON VILLAGE,1252.0,,2006.0,652.0,38.8420921,-77.0901716,3.456318927473686,3.4730605480712713
2024-03-11,Townhouse,3526 Martha Custis Dr,Alexandria,VA,22302.0,328000.0,1.0,1.0,PARKFAIRFAX,780.0,,1941.0,429.0,38.838371,-77.083777,3.315668155391959,3.1891365128896076
2024-05-24,Condo/Co-op,4912 28th St S Unit B1,Arlington,VA,22206.0,385000.0,1.0,1.5,FAIRLINGTON VILLAGE,1008.0,,1948.0,259.0,38.8400408,-77.1048495,2.7361820968966324,4.180409728091291
2024-04-23,Condo/Co-op,3600 S Glebe Rd Unit 507W,Arlington,VA,22202.0,296000.0,0.0,1.0,ECLIPSE ON CENTER PARK,411.0,,2006.0,295.0,38.8421491,-77.0516341,0.8051528565340627,0.8886561322562578
2024-03-27,Single Family Residential,2506 S Lynn St,Arlington,VA,22202.0,1350000.0,3.0,3.5,AURORA HILLS,3136.0,11446.0,1934.0,0.0,38.8503847,-77.0661377,2.345774034242695,1.464430745048077
2024-05-02,Condo/Co-op,3600 S Glebe Rd Unit 922W,Arlington,VA,22202.0,399000.0,1.0,1.0,ECLIPSE ON CENTER PARK,703.0,,2006.0,449.0,38.8421491,-77.0516341,0.8051528565340627,0.8886561322562578
2024-05-14,Condo/Co-op,3600 S Glebe Rd Unit 913W,Arlington,VA,22202.0,475000.0,1.0,1.0,ECLIPSE ON CENTER PARK,824.0,,2006.0,548.0,38.8421491,-77.0516341,0.8051528565340627,0.8886561322562578
2024-03-21,Condo/Co-op,3600 S Glebe Rd Unit 1018W,Arlington,VA,22202.0,820000.0,2.0,2.0,ECLIPSE ON CENTER PARK,1350.0,,2006.0,963.0,38.8421491,-77.0516341,0.8051528565340627,0.8886561322562578
2024-04-09,Condo/Co-op,1225 Martha Custis Dr #1111,Alexandria,VA,22302.0,270000.0,1.0,1.0,PARC EAST,815.0,,1980.0,638.0,38.8424901,-77.0801082,3.0616157205685055,2.8417624761167697
2024-05-10,Condo/Co-op,1225 Martha Custis Dr #406,Alexandria,VA,22302.0,238000.0,1.0,1.0,PARC EAST,596.0,,1980.0,465.0,38.8424901,-77.0801082,3.0616157205685055,2.8417624761167697
2024-05-01,Townhouse,4829 28th St S Unit A,Arlington,VA,22206.0,540000.0,2.0,2.0,FAIRLINGTON VIL,1383.0,,1944.0,412.0,38.8417596,-77.102906,2.6807415819020566,4.331255880800621
2024-05-16,Condo/Co-op,4520 King St #807,Alexandria,VA,22302.0,264900.0,1.0,1.0,BOLLING BROOK TOWERS,756.0,,1965.0,397.0,38.8401025,-77.1064115,2.6581468541043,4.2211200355251535
2024-03-22,Condo/Co-op,2934 S Columbus St Unit A1,Arlington,VA,22206.0,539000.0,2.0,2.0,FAIRLINGTON VILLAGE,1422.0,,1948.0,430.0,38.8380938,-77.1021754,3.045367133140065,3.91906568446604
2024-03-06,Condo/Co-op,1225 Martha Custis Dr #803,Alexandria,VA,22302.0,220000.0,1.0,1.0,PARC EAST,489.0,,1980.0,385.0,38.8424901,-77.0801082,3.0616157205685055,2.8417624761167697
2024-04-04,Single Family Residential,2700 Fort Scott Dr,Arlington,VA,22202.0,1500000.0,4.0,4.5,AURORA HILLS,3392.0,10866.0,1950.0,0.0,38.8492126,-77.0624314,2.020140223661004,1.3593749159918083
2024-04-26,Townhouse,3504 Martha Custis Dr #315,Alexandria,VA,22302.0,320000.0,1.0,1.0,PARKFAIRFAX,750.0,,1941.0,452.0,38.838131,-77.084143,3.3459201145097723,3.217558419111171
2024-05-28,Condo/Co-op,3600 S Glebe Rd Unit 317W,Arlington,VA,22202.0,610000.0,2.0,2.0,ECLIPSE ON CENTER PARK,1164.0,,2006.0,755.0,38.8421491,-77.0516341,0.8051528565340627,0.8886561322562578
2024-04-01,Single Family Residential,2616 S Joyce St,Arlington,VA,22202.0,815000.0,3.0,3.0,AURORA HILLS,2160.0,10605.0,1940.0,0.0,38.8486902,-77.063833,2.0716735238313757,1.4861495626350372
2024-03-29,Condo/Co-op,3650 S Glebe Rd #243,Arlington,VA,22202.0,585000.0,2.0,2.0,ECLIPSE ON CENTER PARK,1164.0,,2007.0,768.0,38.8423747,-77.0507138,0.7758421556042483,0.8809245143179018
2024-05-03,Townhouse,2819 S Woodrow St Unit B,Arlington,VA,22206.0,480000.0,3.0,2.0,COURTBRDGE I&II,1410.0,,1982.0,581.0,38.8408709,-77.0970279,3.094397545589736,4.016741020234768
2024-04-08,Single Family Residential,2205 S Oakland St,Arlington,VA,22206.0,655000.0,4.0,2.0,NAUCK GREEN VALLEY,1120.0,4750.0,1971.0,0.0,38.8480843,-77.0902904,3.097395192813259,3.077409459066097
2024-03-11,Condo/Co-op,3600 S Glebe Rd Unit 811W,Arlington,VA,22202.0,393000.0,1.0,1.0,ECLIPSE ON CENTER PARK,676.0,,2006.0,415.0,38.8421491,-77.0516341,0.8051528565340627,0.8886561322562578
2024-03-29,Condo/Co-op,619 N Saint Asaph St,Alexandria,VA,22314.0,1040000.0,2.0,2.0,PORTNER BREWERY,1546.0,,1999.0,646.0,38.8113725,-77.0441231,2.8155873469279453,0.8568956085185883
2024-04-25,Townhouse,416 Oronoco St,Alexandria,VA,22314.0,1415000.0,3.0,3.5,CHATHAM SQUARE,2371.0,1022.0,2005.0,203.0,38.8091391,-77.0433809,3.0669892195451673,0.6254141254589006
2024-04-15,Single Family Residential,34 E Linden St,Alexandria,VA,22301.0,1960000.0,4.0,3.0,ROSEMONT,3272.0,4600.0,2021.0,0.0,38.8110767,-77.058693,3.0647977643709647,0.43712045741615974
2024-05-23,Townhouse,521 N Patrick St,Alexandria,VA,22314.0,860000.0,2.0,2.5,Alexandria,1142.0,1255.0,1920.0,0.0,38.8106772,-77.0489828,2.9053455909317516,0.5427917781030345
2024-05-08,Condo/Co-op,115 N Lee St N Unit BH211,Alexandria,VA,22314.0,589000.0,1.0,1.0,TORPEDO FACTORY,823.0,,1985.0,445.0,38.8048748,-77.0410195,3.557149610944513,0.2373358941471706
2024-05-23,Condo/Co-op,2121 Jamieson Ave #1208,Alexandria,VA,22314.0,495000.0,2.0,2.0,CARLYLE TOWERS,980.0,,1997.0,660.0,38.8039932,-77.0655544,4.025243040536511,0.3962814534478406
2024-03-20,Condo/Co-op,925 Fairfax St N #907,Alexandria,VA,22314.0,1449900.0,1.0,1.0,OLD TOWN ALEXANDRIA,1400.0,,2022.0,1068.0,38.8141641,-77.0400582,2.547379145675534,1.0146181827838032
2024-04-08,Single Family Residential,106 W Maple St,Alexandria,VA,22301.0,1015000.0,3.0,1.5,ROSEMONT,1368.0,6000.0,1920.0,0.0,38.8106581,-77.0644953,3.3251550873158395,0.5090984783403124
2024-05-15,Townhouse,526 N Pitt St,Alexandria,VA,22314.0,2200000.0,4.0,4.5,GARRETS MILL,3800.0,1690.0,2003.0,117.0,38.8098857,-77.0438395,2.981885308362558,0.7130013431166935
2024-05-10,Townhouse,608 N Columbus St,Alexandria,VA,22314.0,1080000.0,3.0,2.0,PARKER GRAY HISTORIC DISTRICT,2012.0,1392.0,1930.0,0.0,38.8112233,-77.0470673,2.832452538222996,0.6515881137616032
2024-05-09,Townhouse,408 N Saint Asaph St,Alexandria,VA,22314.0,1600000.0,3.0,3.5,LEE MEWS,2400.0,,1976.0,273.0,38.80881,-77.0451913,3.0979422549902935,0.7229352080619749
2024-04-10,Condo/Co-op,2181 Jamieson Ave #1503,Alexandria,VA,22314.0,825000.0,3.0,2.5,CARLYLE TOWERS,1605.0,,2001.0,1099.0,38.8029799,-77.0671046,4.1853853343322855,0.4557517954603701
2024-04-15,Single Family Residential,1421 Princess St,Alexandria,VA,22314.0,950000.0,6.0,2.5,ALEXANDRIA,2340.0,5610.0,1900.0,0.0,38.8097265,-77.0545036,3.0944802644560276,0.45034927739632363
2024-05-24,Single Family Residential,24 W Spring St,Alexandria,VA,22301.0,1031000.0,3.0,1.5,TEMPLE PARK,1288.0,4233.0,1938.0,0.0,38.8152492,-77.0642316,2.8791690660477247,0.9144036170362447
2024-03-08,Single Family Residential,309 S Columbus St,Alexandria,VA,22314.0,1060000.0,2.0,1.5,DIP URBAN RENEWAL,1264.0,2262.0,1900.0,83.0,38.8024781,-77.048905,3.8128970446036865,0.9653624809390606
2024-03-28,Condo/Co-op,601 N Fairfax St #215,Alexandria,VA,22314.0,1980000.0,2.0,2.5,THE ORONOCO,2063.0,,2014.0,1522.0,38.8107954,-77.0405905,2.9090174583123187,0.6590943253766182
2024-05-28,Condo/Co-op,505 E Braddock Rd E #208,Alexandria,VA,22314.0,630000.0,3.0,2.0,COLECROFT,1213.0,,1987.0,711.0,38.8122022,-77.0543127,2.8243182836495277,0.17606177076795507
2024-03-21,Townhouse,505 Oronoco St,Alexandria,VA,22314.0,2450000.0,4.0,4.5,BRIGHTLEAF AND COOPER,3213.0,1840.0,2015.0,88.0,38.8095118,-77.0440263,3.0226564041529778,0.6942911174798259
2024-05-31,Condo/Co-op,309 Holland Ln #311,Alexandria,VA,22314.0,586000.0,2.0,2.0,ROYALTON AT KING STREET METRO,973.0,,2006.0,654.0,38.8038963,-77.059814,3.847760283031132,0.2975777561152363
2024-04-12,Single Family Residential,27 E Maple St,Alexandria,VA,22301.0,1343000.0,3.0,2.5,ROSEMONT PARK,1800.0,4600.0,1918.0,0.0,38.8114592,-77.0590323,3.0365232850943675,0.47351889330534097
2024-05-31,Condo/Co-op,910 Powhatan St Unit 303N,Alexandria,VA,22314.0,805000.0,2.0,2.0,NORTH WASHINGTON ST COND,1153.0,,2010.0,689.0,38.8146698,-77.0458387,2.446320370302092,0.6809975432620471
2024-05-31,Condo/Co-op,801 N Pitt St #221,Alexandria,VA,22314.0,220000.0,0.0,1.0,PORT ROYAL,384.0,,1965.0,413.0,38.8133475,-77.0422503,2.6090141049819255,0.9743700404640744
2024-05-10,Townhouse,424 N Saint Asaph St,Alexandria,VA,22314.0,1460000.0,3.0,3.5,LEE MEWS,2400.0,,1976.0,273.0,38.8090612,-77.0452812,3.069940881132417,0.7453564939683202
2024-04-04,Single Family Residential,17 E Walnut St,Alexandria,VA,22301.0,1275000.0,3.0,2.5,ROSEMONT PARK,2506.0,4400.0,1924.0,0.0,38.8121296,-77.0599419,2.9997088257328564,0.5431604891005753
2024-04-05,Condo/Co-op,925 N Fairfax St #807,Alexandria,VA,22314.0,1349900.0,2.0,2.0,OLD TOWN ALEXANDRIA,1378.0,,2022.0,1068.0,38.8141641,-77.0400582,2.547379145675534,1.0146181827838032
2024-03-14,Townhouse,113 Mount Vernon Ave,Alexandria,VA,22301.0,760000.0,2.0,1.0,ROSEMONT,952.0,2034.0,1950.0,0.0,38.8094958,-77.058279,3.216220225508388,0.2837753380835288
2024-03-05,Townhouse,1211 Queen St,Alexandria,VA,22314.0,815000.0,2.0,2.5,PARKER GRAY HISTORIC DISTRICT,1040.0,1342.0,1920.0,0.0,38.8082196,-77.0524586,3.2194201269506904,0.6262080645879567
2024-03-19,Single Family Residential,512 1/2 S Pitt St,Alexandria,VA,22314.0,1550000.0,4.0,3.5,OLD TOWN ALEXANDRIA,2051.0,1845.0,1967.0,0.0,38.7997372,-77.0453145,4.106682932376415,0.8546977624973008
2024-04-05,Townhouse,719 N Fayette St,Alexandria,VA,22314.0,1072500.0,3.0,2.5,BRADDOCK LOFTS,2059.0,809.0,2002.0,111.0,38.81293,-77.050379,2.672491686684177,0.3145656853730168
2024-04-05,Townhouse,711 S Lee St,Alexandria,VA,22314.0,1099000.0,2.0,1.5,OLD TOWN ALEXANDRIA,1330.0,2000.0,1870.0,0.0,38.7971415,-77.043201,4.399998237328829,0.9857722797700301
2024-03-07,Condo/Co-op,522 N West St,Alexandria,VA,22314.0,490000.0,2.0,1.0,COLECROFT,873.0,,1986.0,505.0,38.8111973,-77.0537108,2.91905632172488,0.2835693691605925
2024-04-12,Townhouse,313 S Payne St,Alexandria,VA,22314.0,750000.0,2.0,2.5,OLD TOWN VILLAGE,1611.0,,1997.0,539.0,38.8024263,-77.0545035,3.885685473076962,0.7069358177043784
2024-04-18,Townhouse,812 Montgomery St,Alexandria,VA,22314.0,945000.0,3.0,2.5,JAMES BLAND HOMES,1392.0,786.0,2012.0,103.0,38.814197,-77.046622,2.500472090359235,0.6106647875903047
2024-03-11,Townhouse,410 S Pitt St,Alexandria,VA,22314.0,1450000.0,3.0,3.5,OLD TOWN,2052.0,2222.0,1963.0,0.0,38.8008446,-77.0453037,3.9835524061758236,0.7723372121564811
2024-04-29,Townhouse,912 Franklin St,Alexandria,VA,22314.0,825000.0,2.0,2.5,CHELSEA WALK,1256.0,1266.0,1986.0,13.0,38.7983359,-77.0512406,4.290785429605317,1.2388722895307254
2024-03-29,Condo/Co-op,125 N Lee St Unit DH406,Alexandria,VA,22314.0,735000.0,1.0,1.5,TORPEDO FACTORY,960.0,,1985.0,480.0,38.8051955,-77.0411737,3.5202436189491526,0.24889114345810093
2024-05-31,Townhouse,514 Queen St,Alexandria,VA,22314.0,1230000.0,3.0,2.5,OLD TOWN ALEXANDRIA,1582.0,1560.0,1830.0,0.0,38.807015,-77.0448652,3.2979203783249584,0.6056046373095992
2024-05-30,Townhouse,236 N Payne St,Alexandria,VA,22314.0,879000.0,2.0,2.5,OLD TOWN ALEXANDRIA,1160.0,1350.0,1955.0,0.0,38.8079648,-77.0533199,3.261825517556326,0.5692447971650304
2024-05-30,Townhouse,1320 Cameron St,Alexandria,VA,22314.0,888000.0,3.0,2.5,OLD TOWN ALEXANDRIA,1419.0,1196.0,1900.0,0.0,38.8068924,-77.0539728,3.3903106031829227,0.5085511291171279
2024-04-08,Condo/Co-op,309 Holland Ln #125,Alexandria,VA,22314.0,575000.0,2.0,2.0,ROYALTON AT KING STREET METRO,1043.0,,2006.0,645.0,38.8038963,-77.059814,3.847760283031132,0.2975777561152363
2024-04-30,Townhouse,406 N Henry St,Alexandria,VA,22314.0,725000.0,2.0,1.5,PARKER GRAY HISTORIC DISTRICT,884.0,1112.0,1920.0,0.0,38.8093264,-77.0508568,3.074817479327817,0.5558029050360839
2024-03-15,Townhouse,503 S Henry St S,Alexandria,VA,22314.0,826000.0,2.0,2.5,DIP URBAN RENEWAL,1500.0,1494.0,1975.0,79.0,38.8006395,-77.052714,4.053984246401016,0.9587606923936712
2024-03-20,Townhouse,401 N Lee St,Alexandria,VA,22314.0,2200000.0,4.0,3.0,OLD TOWNE,2815.0,1491.0,1970.0,0.0,38.8078855,-77.0405481,3.22987119171207,0.3617945857256967
2024-04-08,Townhouse,323 N St Asaph St,Alexandria,VA,22314.0,1265000.0,2.0,2.0,HISTORIC OLD TOWN,1392.0,1980.0,1800.0,0.0,38.8079268,-77.045004,3.1963470282891597,0.6580837849006996
2024-03-29,Townhouse,312 S Columbus St,Alexandria,VA,22314.0,1203500.0,3.0,3.5,ST JOHNS SQUARE,2042.0,,1981.0,635.0,38.7989618,-77.0495891,4.207369866369204,1.1953992252690082
2024-03-13,Townhouse,515 Queen St,Alexandria,VA,22314.0,725000.0,2.0,1.0,OLD TOWN,775.0,1069.0,1790.0,0.0,38.8072531,-77.0449015,3.2713931090119113,0.6181171114634703
2024-05-13,Condo/Co-op,910 Powhatan St Unit 206S,Alexandria,VA,22314.0,770000.0,2.0,2.0,NORTH WASHINGTON ST COND,1225.0,,2010.0,647.0,38.8146698,-77.0458387,2.446320370302092,0.6809975432620471
2024-05-16,Townhouse,1200 Oronoco St,Alexandria,VA,22314.0,966500.0,3.0,2.5,Alexandria,2116.0,2783.0,1942.0,0.0,38.8101282,-77.0517338,2.999306474015532,0.44220049036976006
2024-04-19,Single Family Residential,301 E Oak St,Alexandria,VA,22301.0,1250000.0,4.0,3.0,ROSEMONT PARK,1940.0,5000.0,1939.0,0.0,38.8129509,-77.0574462,2.831278703288773,0.32337765813239056
2024-04-18,Townhouse,118 N West St,Alexandria,VA,22314.0,1075100.0,3.0,2.5,OLD TOWN ALEXANDRIA,1658.0,2268.0,1910.0,0.0,38.8068353,-77.0547142,3.4108741520578425,0.4451348332997182
2024-03-18,Single Family Residential,804 Ramsey St,Alexandria,VA,22301.0,1120486.0,2.0,2.0,ROSEMONT PARK,1522.0,5200.0,1935.0,0.0,38.8148519,-77.0577537,2.6460161662516666,0.3594557871569033
2024-03-29,Townhouse,817 Duke St,Alexandria,VA,22314.0,1105000.0,2.0,1.5,OLD TOWN,1674.0,1320.0,1890.0,0.0,38.8032034,-77.0493066,3.7353498946528467,0.9776442003867266
2024-05-10,Condo/Co-op,2151 Jamieson Ave #2104,Alexandria,VA,22314.0,1095000.0,3.0,2.5,CARLYLE TOWERS,1713.0,,1999.0,1139.0,38.8034298,-77.0662845,4.109126964934023,0.48529317078621187
2024-04-08,Condo/Co-op,801 N Pitt St N #501,Alexandria,VA,22314.0,225000.0,0.0,1.0,PORT ROYAL,386.0,,1964.0,415.0,38.8133475,-77.0422503,2.6090141049819255,0.9743700404640744
2024-05-03,Townhouse,1257 Madison St,Alexandria,VA,22314.0,1057000.0,3.0,3.5,BRADDOCK PLACE,1706.0,1042.0,1987.0,135.0,38.8140712,-77.0519602,2.5732401636496425,0.14836389885829984
2024-05-10,Townhouse,508 N West St,Alexandria,VA,22314.0,871000.0,2.0,3.0,COLECROFT,1820.0,784.0,1986.0,110.0,38.811018,-77.0537592,2.939415982436224,0.3033438154173283
2024-04-01,Single Family Residential,20 Masonic View Ave W,Alexandria,VA,22301.0,1105002.0,3.0,2.0,ROSEMONT,1634.0,4752.0,1925.0,0.0,38.8139722,-77.0639062,2.9825867738605716,0.8273582000602392
2024-05-31,Condo/Co-op,2151 Jamieson Ave #511,Alexandria,VA,22314.0,450000.0,1.0,1.5,CARLYLE TOWERS,827.0,,1999.0,565.0,38.8034298,-77.0662845,4.109126964934023,0.48529317078621187
2024-03-18,Townhouse,903 Princess St,Alexandria,VA,22314.0,699900.0,2.0,1.0,PARKER GRAY,804.0,787.0,1920.0,0.0,38.8089126,-77.0486095,3.0976721096707873,0.7038131220775565
2024-03-12,Condo/Co-op,125 N Lee St Unit DH503,Alexandria,VA,22314.0,988450.0,2.0,2.0,TORPEDO FACTORY,1439.0,,1985.0,683.0,38.8051955,-77.0411737,3.5202436189491526,0.24889114345810093
2024-03-26,Townhouse,574 N Saint Asaph St #574,Alexandria,VA,22314.0,735000.0,2.0,2.0,SHAD ROW,1350.0,,1980.0,425.0,38.810442,-77.045129,2.9165460231126965,0.8349542557517958
2024-04-18,Condo/Co-op,400 Madison St #1904,Alexandria,VA,22314.0,1250000.0,2.0,2.0,ALEXANDRIA HOUSE,1298.0,,1975.0,1399.0,38.8121528,-77.0430616,2.7346408845867103,0.8818647286527467
2024-04-29,Townhouse,653 S Columbus St,Alexandria,VA,22314.0,650600.0,3.0,2.0,ARCH HALL,1075.0,,1980.0,525.0,38.7988699,-77.0499104,4.219949795925244,1.2240795704440433
2024-04-30,Condo/Co-op,1115 Cameron St #313,Alexandria,VA,22314.0,575000.0,1.0,1.0,THE PRESCOTT,894.0,,2007.0,479.0,38.8070952,-77.0515909,3.3297310710314947,0.7136179498999355
2024-05-15,Townhouse,309 Franklin St,Alexandria,VA,22314.0,1500000.0,4.0,3.5,YATES GARDENS,2229.0,1444.0,1963.0,0.0,38.797889,-77.0443988,4.313308407488779,0.9641870823829651
2024-04-01,Single Family Residential,808 Mount Vernon Ave,Alexandria,VA,22301.0,1208000.0,4.0,2.5,DEL RAY,2546.0,5500.0,1935.0,0.0,38.8153262,-77.0569636,2.5706716121489936,0.31409664622742867
2024-04-26,Townhouse,116 Baggett Pl,Alexandria,VA,22314.0,750000.0,3.0,1.5,BAGGETT,1245.0,1245.0,1940.0,0.0,38.8068698,-77.0563677,3.443311983512347,0.30241632751678177
2024-05-31,Townhouse,629 N Alfred St,Alexandria,VA,22314.0,805000.0,2.0,1.5,OLD TOWN,960.0,2088.0,1954.0,0.0,38.8119487,-77.0475526,2.7541979877942135,0.5814989181985739
2024-05-10,Single Family Residential,112 E Walnut St,Alexandria,VA,22301.0,1253300.0,3.0,2.5,ROSEMONT PARK,1750.0,4000.0,1918.0,0.0,38.8126302,-77.0575229,2.8669218705938913,0.341059550545448
2024-03-28,Single Family Residential,203 N View Ter,Alexandria,VA,22301.0,1715000.0,4.0,3.5,ROSEMONT,2811.0,6540.0,1920.0,0.0,38.8096276,-77.0641205,3.4098646734561,0.3911296091056664
2024-05-17,Condo/Co-op,520 John Carlyle St #230,Alexandria,VA,22314.0,620000.0,2.0,2.0,CARLYLE SQUARE,1070.0,,2007.0,750.0,38.8019355,-77.0615516,4.103221670594505,0.48643602418711074
2024-05-29,Townhouse,831 Wythe St,Alexandria,VA,22314.0,1175000.0,3.0,3.5,JAMES BLAND HOMES,1962.0,694.0,2010.0,102.0,38.8122333,-77.0474567,2.7221003154625767,0.5788171153840258
2024-04-11,Townhouse,407 Princess St,Alexandria,VA,22314.0,1401000.0,3.0,3.5,CHATHAM SQUARE,2371.0,1020.0,2006.0,203.0,38.808253,-77.043203,3.16629408012572,0.5476788202002811
2024-05-14,Townhouse,333 N Patrick St,Alexandria,VA,22314.0,505100.0,3.0,1.0,OLD TOWN ALEXANDRIA,1334.0,1309.0,1900.0,0.0,38.8087197,-77.0493966,3.1255618270082386,0.6793497882211725
2024-03-29,Condo/Co-op,554 N West St Unit 6-7,Alexandria,VA,22314.0,512000.0,2.0,1.0,COLECROFT,865.0,,1988.0,505.0,38.811628,-77.053752,2.873490102680873,0.2355710674909908
2024-05-17,Townhouse,611 Queen St,Alexandria,VA,22314.0,1950000.0,4.0,3.5,OLD TOWN,2474.0,3320.0,1795.0,0.0,38.8074467,-77.0459582,3.249556551895015,0.7111525378378191
2024-05-20,Condo/Co-op,400 Commonwealth Ave #203,Alexandria,VA,22301.0,530000.0,2.0,1.0,ROSEMONT STATION,990.0,,1938.0,561.0,38.8117896,-77.0617981,3.1036438846178056,0.5334185388328821
2024-04-12,Townhouse,426 S Saint Asaph St S,Alexandria,VA,22314.0,1126050.0,3.0,2.5,OLD TOWN ALEXANDRIA,1777.0,988.0,1978.0,0.0,38.8006243,-77.0465631,4.008933773305688,0.8745602874665052
2024-04-18,Townhouse,115 Princess St,Alexandria,VA,22314.0,1514200.0,2.0,3.0,OLD TOWNE,1758.0,1800.0,1970.0,0.0,38.8079279,-77.040134,3.2302223926235674,0.3480159470856904
2024-05-23,Townhouse,722 Gibbon St,Alexandria,VA,22314.0,1311000.0,3.0,2.5,GOLDFARBS,1680.0,1575.0,1979.0,0.0,38.7993245,-77.0491267,4.16401381316782,1.1394684798535788
2024-03-29,Townhouse,818 N Alfred St,Alexandria,VA,22314.0,1240000.0,3.0,3.5,JAMES BLAND HOMES,2134.0,826.0,2012.0,102.0,38.81384,-77.0475751,2.544476512489638,0.5291571437708181
2024-04-02,Townhouse,519 N Pitt St,Alexandria,VA,22314.0,1315000.0,3.0,2.5,CHATHAM SQUARE,2118.0,728.0,2005.0,254.0,38.8099554,-77.0433872,2.9763632053424027,0.6932052498004421
2024-05-30,Single Family Residential,428 N Peyton St,Alexandria,VA,22314.0,1250000.0,3.0,2.5,PARKER GRAY HISTORIC DISTRICT,2007.0,3400.0,1910.0,0.0,38.81039,-77.0547499,3.0286488985162787,0.38101924204713206
2024-03-21,Townhouse,1418 Roundhouse Ln,Alexandria,VA,22314.0,815000.0,2.0,2.5,OLD TOWN VILLAGE,1413.0,,1997.0,538.0,38.8023241,-77.0560799,3.9262652037991095,0.6334606274485426
2024-05-06,Condo/Co-op,1023 N Royal St N #402,Alexandria,VA,22314.0,703000.0,2.0,2.0,ABINGDON ROW,1038.0,,2007.0,778.0,38.8153268,-77.0410282,2.4053662446992266,1.1031250394609893
2024-05-16,Condo/Co-op,309 Holland Ln #318,Alexandria,VA,22314.0,580000.0,2.0,2.0,ROYALTON AT KING STREET METRO,1085.0,,2006.0,653.0,38.8038963,-77.059814,3.847760283031132,0.2975777561152363
2024-03-27,Townhouse,417 N Alfred St,Alexandria,VA,22314.0,1210000.0,4.0,2.5,PARKER GRAY,2340.0,1921.0,1880.0,0.0,38.8094636,-77.0480586,3.03284953096587,0.6920502769292584
2024-04-26,Townhouse,1233 Roundhouse Ln,Alexandria,VA,22314.0,1315000.0,3.0,3.5,OLD TOWN VILLAGE,2149.0,1200.0,1998.0,228.0,38.8023297,-77.0537995,3.8845399208595666,0.7558839046481325
2024-03-05,Condo/Co-op,702 Prince St #2,Alexandria,VA,22314.0,1663000.0,2.0,2.0,SWANN DAINGERFIELD,1512.0,,1802.0,1144.0,38.803838,-77.047535,3.654656639415636,0.8130947366663035
2024-03-29,Townhouse,419 S Payne St,Alexandria,VA,22314.0,1550000.0,3.0,4.5,WEST-PARC TOWNHOUSES,2470.0,1066.0,2016.0,205.0,38.8017283,-77.0546632,3.9645008472952554,0.7592105032837145
2024-05-08,Condo/Co-op,925 N Fairfax St #805,Alexandria,VA,22314.0,1279900.0,2.0,2.0,OLD TOWN ALEXANDRIA,1264.0,,2022.0,954.0,38.8141641,-77.0400582,2.547379145675534,1.0146181827838032
